kind,i,p,j,k,w,dist_m,es_existente,name,value,uid_i,uid_p,cluster_i,cluster_p
A,162.0,556.0,,,,324.94311373354594,,,,,,,
A,162.0,587.0,,,,153.05389059878593,,,,,,,
A,162.0,624.0,,,,340.35562405762175,,,,,,,
A,162.0,647.0,,,,270.7049917848855,,,,,,,
A,162.0,648.0,,,,348.4296686126832,,,,,,,
A,162.0,770.0,,,,258.69826899916893,,,,,,,
A,162.0,791.0,,,,341.8151075194259,,,,,,,
A,162.0,800.0,,,,270.7049917848855,,,,,,,
A,162.0,830.0,,,,209.99613236763633,,,,,,,
A,162.0,890.0,,,,285.22180203182563,,,,,,,
A,162.0,947.0,,,,232.85582111914937,,,,,,,
A,162.0,999.0,,,,285.22180203182563,,,,,,,
A,162.0,1033.0,,,,294.07482910583394,,,,,,,
A,162.0,1069.0,,,,329.5154751835296,,,,,,,
A,162.0,1127.0,,,,285.22180203182563,,,,,,,
A,162.0,1206.0,,,,276.399216082751,,,,,,,
A,162.0,1216.0,,,,258.69826899916893,,,,,,,
A,162.0,1308.0,,,,88.44435740754511,,,,,,,
A,162.0,1320.0,,,,285.22180203182563,,,,,,,
A,162.0,1324.0,,,,273.5214821629242,,,,,,,
A,162.0,1416.0,,,,309.8144643260136,,,,,,,
A,162.0,1418.0,,,,96.15270295558715,,,,,,,
A,162.0,1455.0,,,,320.5718232025791,,,,,,,
A,167.0,114.0,,,,0.0,,,,,,,
A,167.0,563.0,,,,30.131835754671407,,,,,,,
A,167.0,1023.0,,,,244.23594403223692,,,,,,,
A,167.0,1094.0,,,,149.5974549199276,,,,,,,
A,167.0,1198.0,,,,342.4517390017156,,,,,,,
A,167.0,1374.0,,,,52.67337825539751,,,,,,,
A,167.0,1381.0,,,,301.20438369175906,,,,,,,
A,167.0,1437.0,,,,149.5974549199276,,,,,,,
A,169.0,30.0,,,,184.87581212744053,,,,,,,
A,169.0,33.0,,,,278.02780081866774,,,,,,,
A,169.0,51.0,,,,184.87581212744053,,,,,,,
A,169.0,115.0,,,,0.0,,,,,,,
A,169.0,415.0,,,,197.98694278214055,,,,,,,
A,169.0,817.0,,,,184.87581212744053,,,,,,,
A,169.0,927.0,,,,218.851126022875,,,,,,,
A,169.0,981.0,,,,156.61358974631872,,,,,,,
A,169.0,1044.0,,,,174.72004130392745,,,,,,,
A,169.0,1106.0,,,,174.72004130392745,,,,,,,
A,169.0,1232.0,,,,197.98694278214055,,,,,,,
A,169.0,1234.0,,,,233.10079742999199,,,,,,,
A,170.0,21.0,,,,317.67816324500933,,,,,,,
A,170.0,58.0,,,,335.69007772090004,,,,,,,
A,170.0,92.0,,,,295.90616332478146,,,,,,,
A,170.0,103.0,,,,219.79890830745947,,,,,,,
A,170.0,116.0,,,,0.0,,,,,,,
A,170.0,231.0,,,,51.0840260112711,,,,,,,
A,170.0,242.0,,,,119.09830263647765,,,,,,,
A,170.0,249.0,,,,269.59020159633815,,,,,,,
A,170.0,330.0,,,,329.6767968181,,,,,,,
A,170.0,346.0,,,,269.59020159633815,,,,,,,
A,170.0,365.0,,,,194.46330003430455,,,,,,,
A,170.0,482.0,,,,265.3988357783802,,,,,,,
A,170.0,526.0,,,,198.15827090444657,,,,,,,
A,170.0,559.0,,,,145.73718703854541,,,,,,,
A,170.0,599.0,,,,228.02999744213662,,,,,,,
A,170.0,600.0,,,,365.433636926126,,,,,,,
A,170.0,604.0,,,,175.4843144997493,,,,,,,
A,170.0,644.0,,,,246.2792351300127,,,,,,,
A,170.0,683.0,,,,247.9343705921644,,,,,,,
A,170.0,752.0,,,,145.73718703854541,,,,,,,
A,170.0,777.0,,,,317.67816324500933,,,,,,,
A,170.0,813.0,,,,349.8642955200277,,,,,,,
A,170.0,848.0,,,,209.57113801008856,,,,,,,
A,170.0,891.0,,,,194.46330003430455,,,,,,,
A,170.0,925.0,,,,287.0979999212415,,,,,,,
A,170.0,953.0,,,,269.59020159633815,,,,,,,
A,170.0,995.0,,,,325.96306462180854,,,,,,,
A,170.0,1003.0,,,,278.27365390035686,,,,,,,
A,170.0,1083.0,,,,278.27365390035686,,,,,,,
A,170.0,1147.0,,,,247.9343705921644,,,,,,,
A,170.0,1155.0,,,,355.5703615297199,,,,,,,
A,170.0,1161.0,,,,340.3393636139607,,,,,,,
A,170.0,1166.0,,,,260.3720064089185,,,,,,,
A,170.0,1191.0,,,,44.295239887562445,,,,,,,
A,170.0,1242.0,,,,246.2792351300127,,,,,,,
A,170.0,1247.0,,,,201.6888638233698,,,,,,,
A,170.0,1262.0,,,,328.1813249259405,,,,,,,
A,170.0,1449.0,,,,207.02039068509453,,,,,,,
A,172.0,117.0,,,,0.0,,,,,,,
A,172.0,515.0,,,,269.9449072291935,,,,,,,
A,172.0,1258.0,,,,90.99468111924732,,,,,,,
A,172.0,1510.0,,,,269.9449072291935,,,,,,,
A,173.0,118.0,,,,0.0,,,,,,,
A,173.0,286.0,,,,328.6479604784311,,,,,,,
A,173.0,639.0,,,,318.1108219234379,,,,,,,
A,173.0,982.0,,,,314.2780723891849,,,,,,,
A,173.0,1008.0,,,,270.62984110214063,,,,,,,
A,173.0,1131.0,,,,267.55242596917475,,,,,,,
A,173.0,1224.0,,,,318.1108219234379,,,,,,,
A,173.0,1293.0,,,,342.8929192082874,,,,,,,
A,173.0,1410.0,,,,252.88126752923085,,,,,,,
A,174.0,119.0,,,,0.0,,,,,,,
A,174.0,497.0,,,,174.8520037427804,,,,,,,
A,174.0,716.0,,,,199.93995965761857,,,,,,,
A,174.0,1179.0,,,,244.65608999339545,,,,,,,
A,174.0,1276.0,,,,338.71928729686306,,,,,,,
A,175.0,104.0,,,,0.0,,,,,,,
A,175.0,120.0,,,,0.0,,,,,,,
A,175.0,275.0,,,,322.7836406920474,,,,,,,
A,175.0,1025.0,,,,263.6653156234633,,,,,,,
A,175.0,1303.0,,,,189.64070853149,,,,,,,
A,175.0,1491.0,,,,298.5721287150311,,,,,,,
A,177.0,121.0,,,,0.0,,,,,,,
A,177.0,533.0,,,,358.56619963484087,,,,,,,
A,177.0,702.0,,,,309.9240164663627,,,,,,,
A,177.0,789.0,,,,358.56619963484087,,,,,,,
A,178.0,77.0,,,,112.57851777046872,,,,,,,
A,178.0,122.0,,,,0.0,,,,,,,
A,178.0,263.0,,,,139.01681670992608,,,,,,,
A,178.0,277.0,,,,216.54636324771738,,,,,,,
A,178.0,343.0,,,,330.4574794472417,,,,,,,
A,178.0,517.0,,,,330.4574794472417,,,,,,,
A,178.0,570.0,,,,216.54636324771738,,,,,,,
A,178.0,669.0,,,,251.71111231914054,,,,,,,
A,178.0,697.0,,,,0.0,,,,,,,
A,178.0,701.0,,,,330.4574794472417,,,,,,,
A,178.0,883.0,,,,251.71111231914054,,,,,,,
A,178.0,949.0,,,,216.54636324771738,,,,,,,
A,178.0,952.0,,,,139.01681670992608,,,,,,,
A,178.0,962.0,,,,0.0,,,,,,,
A,178.0,1039.0,,,,251.71111231914054,,,,,,,
A,178.0,1079.0,,,,216.54636324771738,,,,,,,
A,178.0,1133.0,,,,216.54636324771738,,,,,,,
A,178.0,1199.0,,,,251.71111231914054,,,,,,,
A,178.0,1200.0,,,,139.01681670992608,,,,,,,
A,178.0,1245.0,,,,139.01681670992608,,,,,,,
A,178.0,1271.0,,,,251.71111231914054,,,,,,,
A,178.0,1397.0,,,,147.20308266375497,,,,,,,
A,178.0,1431.0,,,,0.0,,,,,,,
A,178.0,1477.0,,,,139.01681670992608,,,,,,,
A,179.0,123.0,,,,0.0,,,,,,,
A,179.0,184.0,,,,231.63387263584283,,,,,,,
A,179.0,186.0,,,,297.7251005569849,,,,,,,
A,179.0,291.0,,,,242.4294222829475,,,,,,,
A,179.0,325.0,,,,0.0,,,,,,,
A,179.0,353.0,,,,234.31318860301752,,,,,,,
A,179.0,435.0,,,,297.1442844067098,,,,,,,
A,179.0,511.0,,,,316.2122842186618,,,,,,,
A,179.0,525.0,,,,297.7251005569849,,,,,,,
A,179.0,632.0,,,,0.0,,,,,,,
A,179.0,846.0,,,,234.31318860301752,,,,,,,
A,179.0,904.0,,,,0.0,,,,,,,
A,179.0,971.0,,,,297.7251005569849,,,,,,,
A,179.0,1049.0,,,,297.7251005569849,,,,,,,
A,179.0,1189.0,,,,0.0,,,,,,,
A,179.0,1239.0,,,,0.0,,,,,,,
A,179.0,1334.0,,,,264.13182021450393,,,,,,,
A,179.0,1343.0,,,,0.0,,,,,,,
A,179.0,1372.0,,,,316.2122842186618,,,,,,,
A,179.0,1390.0,,,,0.0,,,,,,,
A,179.0,1393.0,,,,316.1310462145904,,,,,,,
A,179.0,1446.0,,,,0.0,,,,,,,
A,182.0,124.0,,,,0.0,,,,,,,
A,182.0,229.0,,,,344.3473988266312,,,,,,,
A,182.0,659.0,,,,33.10908551889044,,,,,,,
A,182.0,1139.0,,,,202.52791307802102,,,,,,,
A,182.0,1221.0,,,,289.1082283436481,,,,,,,
A,182.0,1240.0,,,,187.30374610795906,,,,,,,
A,183.0,125.0,,,,0.0,,,,,,,
A,183.0,431.0,,,,160.45041894972917,,,,,,,
A,183.0,715.0,,,,276.6646068110705,,,,,,,
A,183.0,773.0,,,,0.0,,,,,,,
A,183.0,856.0,,,,160.45041894972917,,,,,,,
A,183.0,924.0,,,,160.45041894972917,,,,,,,
A,184.0,22.0,,,,150.79274320640377,,,,,,,
A,184.0,126.0,,,,0.0,,,,,,,
A,184.0,218.0,,,,173.0469037242014,,,,,,,
A,184.0,240.0,,,,235.48385304010478,,,,,,,
A,184.0,392.0,,,,120.87174240237985,,,,,,,
A,184.0,447.0,,,,204.5040470416863,,,,,,,
A,184.0,578.0,,,,111.87122770364937,,,,,,,
A,184.0,585.0,,,,238.64977901405416,,,,,,,
A,184.0,712.0,,,,119.63193656299399,,,,,,,
A,184.0,845.0,,,,199.5489876898504,,,,,,,
A,184.0,886.0,,,,168.67048569168614,,,,,,,
A,184.0,1000.0,,,,120.87174240237985,,,,,,,
A,184.0,1135.0,,,,66.14067895145813,,,,,,,
A,184.0,1304.0,,,,38.467125266553516,,,,,,,
A,184.0,1347.0,,,,111.87122770364937,,,,,,,
A,184.0,1354.0,,,,199.5489876898504,,,,,,,
A,184.0,1411.0,,,,204.5040470416863,,,,,,,
A,184.0,1454.0,,,,238.64977901405416,,,,,,,
A,184.0,1468.0,,,,235.48385304010478,,,,,,,
A,185.0,127.0,,,,0.0,,,,,,,
A,185.0,806.0,,,,143.99304117979983,,,,,,,
A,185.0,853.0,,,,219.4198006957753,,,,,,,
A,188.0,15.0,,,,253.13348817307656,,,,,,,
A,188.0,53.0,,,,289.0175787243056,,,,,,,
A,188.0,64.0,,,,246.07694584013757,,,,,,,
A,188.0,66.0,,,,284.94654069083043,,,,,,,
A,188.0,128.0,,,,0.0,,,,,,,
A,188.0,173.0,,,,284.94654069083043,,,,,,,
A,188.0,261.0,,,,268.10974544436385,,,,,,,
A,188.0,385.0,,,,289.0175787243056,,,,,,,
A,188.0,400.0,,,,199.8566925742333,,,,,,,
A,188.0,474.0,,,,268.10974544436385,,,,,,,
A,188.0,512.0,,,,192.01304087802404,,,,,,,
A,188.0,679.0,,,,268.10974544436385,,,,,,,
A,188.0,705.0,,,,0.0,,,,,,,
A,188.0,760.0,,,,143.5648725820095,,,,,,,
A,188.0,894.0,,,,220.65928437929094,,,,,,,
A,188.0,896.0,,,,318.61005890786646,,,,,,,
A,188.0,908.0,,,,350.9758118045015,,,,,,,
A,188.0,1087.0,,,,304.4195613236845,,,,,,,
A,188.0,1096.0,,,,318.2045003730882,,,,,,,
A,188.0,1151.0,,,,318.2045003730882,,,,,,,
A,188.0,1195.0,,,,220.95291097559226,,,,,,,
A,188.0,1283.0,,,,246.07694584013757,,,,,,,
A,188.0,1327.0,,,,350.9758118045015,,,,,,,
A,188.0,1471.0,,,,220.65928437929094,,,,,,,
A,191.0,129.0,,,,0.0,,,,,,,
A,191.0,193.0,,,,265.4481941209355,,,,,,,
A,191.0,322.0,,,,324.7589160932373,,,,,,,
A,191.0,373.0,,,,337.982447209584,,,,,,,
A,191.0,603.0,,,,143.63625914595843,,,,,,,
A,191.0,943.0,,,,332.72052022161256,,,,,,,
A,191.0,978.0,,,,270.93687956988515,,,,,,,
A,191.0,1136.0,,,,332.72052022161256,,,,,,,
A,191.0,1301.0,,,,286.0954945525162,,,,,,,
A,191.0,1338.0,,,,224.76149146296223,,,,,,,
A,191.0,1424.0,,,,20.60892676268087,,,,,,,
A,192.0,97.0,,,,136.34796036226075,,,,,,,
A,192.0,1149.0,,,,332.85451119898806,,,,,,,
A,194.0,130.0,,,,0.0,,,,,,,
A,194.0,145.0,,,,219.21325453786181,,,,,,,
A,194.0,192.0,,,,316.53304412557094,,,,,,,
A,194.0,368.0,,,,308.95690671972,,,,,,,
A,194.0,775.0,,,,202.79222882722746,,,,,,,
A,194.0,807.0,,,,133.22220968584114,,,,,,,
A,194.0,852.0,,,,361.95468175311373,,,,,,,
A,194.0,916.0,,,,266.97555009526997,,,,,,,
A,194.0,955.0,,,,270.4907972842292,,,,,,,
A,194.0,1068.0,,,,133.22220968584114,,,,,,,
A,194.0,1206.0,,,,183.95683993562744,,,,,,,
A,194.0,1297.0,,,,335.6028094219246,,,,,,,
A,194.0,1455.0,,,,228.1294470554555,,,,,,,
A,195.0,45.0,,,,90.78427599648491,,,,,,,
A,195.0,113.0,,,,322.18100013289745,,,,,,,
A,195.0,131.0,,,,0.0,,,,,,,
A,195.0,150.0,,,,0.0,,,,,,,
A,195.0,424.0,,,,169.7779555576129,,,,,,,
A,195.0,437.0,,,,134.05724570950414,,,,,,,
A,195.0,607.0,,,,134.05724570950414,,,,,,,
A,195.0,678.0,,,,322.18100013289745,,,,,,,
A,195.0,698.0,,,,351.66314669384343,,,,,,,
A,195.0,802.0,,,,169.7779555576129,,,,,,,
A,195.0,1055.0,,,,135.68985871161675,,,,,,,
A,195.0,1235.0,,,,213.377072799606,,,,,,,
A,195.0,1349.0,,,,47.289889823270116,,,,,,,
A,195.0,1496.0,,,,47.289889823270116,,,,,,,
A,195.0,1501.0,,,,250.87362028753512,,,,,,,
A,196.0,523.0,,,,344.95467822243677,,,,,,,
A,196.0,524.0,,,,353.5210985721145,,,,,,,
A,196.0,911.0,,,,163.61704546045678,,,,,,,
A,196.0,1172.0,,,,199.23291577031753,,,,,,,
A,196.0,1298.0,,,,353.5210985721145,,,,,,,
A,199.0,132.0,,,,0.0,,,,,,,
A,199.0,222.0,,,,316.15350266924344,,,,,,,
A,199.0,248.0,,,,316.15350266924344,,,,,,,
A,199.0,265.0,,,,164.13955573701006,,,,,,,
A,199.0,462.0,,,,164.13955573701006,,,,,,,
A,199.0,557.0,,,,164.13955573701006,,,,,,,
A,199.0,661.0,,,,224.75365747293696,,,,,,,
A,199.0,1042.0,,,,296.30575336414324,,,,,,,
A,199.0,1509.0,,,,164.13955573701006,,,,,,,
A,201.0,74.0,,,,284.7479779488005,,,,,,,
A,201.0,133.0,,,,0.0,,,,,,,
A,201.0,141.0,,,,333.8473241181497,,,,,,,
A,201.0,169.0,,,,361.5307161131797,,,,,,,
A,201.0,244.0,,,,149.83371029021697,,,,,,,
A,201.0,308.0,,,,188.9954771743604,,,,,,,
A,201.0,382.0,,,,130.31183945149417,,,,,,,
A,201.0,411.0,,,,309.88434508097316,,,,,,,
A,201.0,412.0,,,,130.31183945149417,,,,,,,
A,201.0,452.0,,,,361.5307161131797,,,,,,,
A,201.0,556.0,,,,116.74800508573715,,,,,,,
A,201.0,569.0,,,,178.42274286830758,,,,,,,
A,201.0,573.0,,,,178.42274286830758,,,,,,,
A,201.0,587.0,,,,249.91153708605293,,,,,,,
A,201.0,624.0,,,,42.817621801695715,,,,,,,
A,201.0,647.0,,,,112.46825407443197,,,,,,,
A,201.0,648.0,,,,140.2345599648744,,,,,,,
A,201.0,791.0,,,,284.7479779488005,,,,,,,
A,201.0,800.0,,,,112.46825407443197,,,,,,,
A,201.0,804.0,,,,194.04545419359823,,,,,,,
A,201.0,824.0,,,,178.42274286830758,,,,,,,
A,201.0,831.0,,,,149.83892936853206,,,,,,,
A,201.0,871.0,,,,176.04605986989975,,,,,,,
A,201.0,890.0,,,,361.5307161131797,,,,,,,
A,201.0,900.0,,,,195.03119741002058,,,,,,,
A,201.0,999.0,,,,361.5307161131797,,,,,,,
A,201.0,1033.0,,,,249.3858198094478,,,,,,,
A,201.0,1052.0,,,,120.84985260270972,,,,,,,
A,201.0,1069.0,,,,121.32036653572081,,,,,,,
A,201.0,1127.0,,,,361.5307161131797,,,,,,,
A,201.0,1158.0,,,,105.19723792190172,,,,,,,
A,201.0,1230.0,,,,149.83892936853206,,,,,,,
A,201.0,1308.0,,,,314.52107027729375,,,,,,,
A,201.0,1320.0,,,,361.5307161131797,,,,,,,
A,201.0,1324.0,,,,349.8303962442783,,,,,,,
A,201.0,1380.0,,,,194.04545419359823,,,,,,,
A,201.0,1412.0,,,,201.40935481581934,,,,,,,
A,201.0,1416.0,,,,88.77772310539414,,,,,,,
A,201.0,1418.0,,,,309.88434508097316,,,,,,,
A,206.0,1.0,,,,192.70403985008318,,,,,,,
A,206.0,3.0,,,,192.70403985008318,,,,,,,
A,207.0,134.0,,,,0.0,,,,,,,
A,207.0,227.0,,,,107.14792523477492,,,,,,,
A,207.0,621.0,,,,80.26614393167054,,,,,,,
A,207.0,783.0,,,,187.99574843114772,,,,,,,
A,207.0,1361.0,,,,329.86256490619314,,,,,,,
A,207.0,1485.0,,,,116.8877084530914,,,,,,,
A,212.0,135.0,,,,0.0,,,,,,,
A,212.0,344.0,,,,210.91227562235835,,,,,,,
A,212.0,369.0,,,,238.17493805482712,,,,,,,
A,212.0,688.0,,,,318.8456081081604,,,,,,,
A,212.0,771.0,,,,359.0522007309994,,,,,,,
A,212.0,774.0,,,,110.33800996769267,,,,,,,
A,212.0,1076.0,,,,267.5370500620923,,,,,,,
A,212.0,1197.0,,,,110.33800996769267,,,,,,,
A,212.0,1238.0,,,,304.701258196569,,,,,,,
A,212.0,1472.0,,,,144.0005464732941,,,,,,,
A,213.0,136.0,,,,0.0,,,,,,,
A,213.0,180.0,,,,180.64160567668014,,,,,,,
A,213.0,504.0,,,,203.93599256621667,,,,,,,
A,213.0,668.0,,,,276.2406601511584,,,,,,,
A,213.0,1214.0,,,,334.1776110796089,,,,,,,
A,213.0,1272.0,,,,325.6392446414477,,,,,,,
A,214.0,137.0,,,,0.0,,,,,,,
A,214.0,186.0,,,,291.17499315895196,,,,,,,
A,214.0,219.0,,,,364.0254533969945,,,,,,,
A,214.0,222.0,,,,264.97840521239766,,,,,,,
A,214.0,248.0,,,,264.97840521239766,,,,,,,
A,214.0,265.0,,,,296.8705872225987,,,,,,,
A,214.0,291.0,,,,247.3221529182172,,,,,,,
A,214.0,353.0,,,,227.76308120498462,,,,,,,
A,214.0,361.0,,,,224.7086716479125,,,,,,,
A,214.0,416.0,,,,277.0071385109224,,,,,,,
A,214.0,434.0,,,,221.9798750487909,,,,,,,
A,214.0,455.0,,,,134.7478228090591,,,,,,,
A,214.0,462.0,,,,296.8705872225987,,,,,,,
A,214.0,500.0,,,,132.7307660488139,,,,,,,
A,214.0,525.0,,,,291.17499315895196,,,,,,,
A,214.0,536.0,,,,0.0,,,,,,,
A,214.0,557.0,,,,296.8705872225987,,,,,,,
A,214.0,618.0,,,,173.06819672066962,,,,,,,
A,214.0,645.0,,,,224.7086716479125,,,,,,,
A,214.0,661.0,,,,222.43302448672523,,,,,,,
A,214.0,717.0,,,,173.06819672066962,,,,,,,
A,214.0,844.0,,,,221.9798750487909,,,,,,,
A,214.0,846.0,,,,227.76308120498462,,,,,,,
A,214.0,867.0,,,,173.06819672066962,,,,,,,
A,214.0,893.0,,,,334.34411493540216,,,,,,,
A,214.0,971.0,,,,291.17499315895196,,,,,,,
A,214.0,1037.0,,,,40.28669911160478,,,,,,,
A,214.0,1042.0,,,,293.98512037793154,,,,,,,
A,214.0,1049.0,,,,291.17499315895196,,,,,,,
A,214.0,1270.0,,,,134.7478228090591,,,,,,,
A,214.0,1401.0,,,,195.5695709170423,,,,,,,
A,214.0,1458.0,,,,224.7086716479125,,,,,,,
A,214.0,1508.0,,,,173.06819672066962,,,,,,,
A,214.0,1509.0,,,,296.8705872225987,,,,,,,
A,215.0,138.0,,,,0.0,,,,,,,
A,216.0,139.0,,,,0.0,,,,,,,
A,216.0,260.0,,,,0.0,,,,,,,
A,217.0,109.0,,,,306.99104853778647,,,,,,,
A,217.0,140.0,,,,0.0,,,,,,,
A,217.0,294.0,,,,326.52303156872034,,,,,,,
A,217.0,969.0,,,,261.1155839154948,,,,,,,
A,217.0,976.0,,,,97.70948946149734,,,,,,,
A,217.0,997.0,,,,306.99104853778647,,,,,,,
A,218.0,74.0,,,,49.09934616934922,,,,,,,
A,218.0,133.0,,,,333.84732411814974,,,,,,,
A,218.0,141.0,,,,0.0,,,,,,,
A,218.0,184.0,,,,354.5251261584234,,,,,,,
A,218.0,411.0,,,,317.6255529104308,,,,,,,
A,218.0,556.0,,,,275.6171919923782,,,,,,,
A,218.0,587.0,,,,257.6527449155106,,,,,,,
A,218.0,624.0,,,,291.029702316454,,,,,,,
A,218.0,647.0,,,,221.37907004371777,,,,,,,
A,218.0,648.0,,,,299.1037468715155,,,,,,,
A,218.0,791.0,,,,49.09934616934922,,,,,,,
A,218.0,800.0,,,,221.37907004371777,,,,,,,
A,218.0,984.0,,,,113.04923438706201,,,,,,,
A,218.0,1052.0,,,,355.99380696836386,,,,,,,
A,218.0,1069.0,,,,280.1895534423619,,,,,,,
A,218.0,1148.0,,,,239.77761864135547,,,,,,,
A,218.0,1158.0,,,,353.40931843666,,,,,,,
A,218.0,1308.0,,,,322.2622781067514,,,,,,,
A,218.0,1416.0,,,,260.48854258484585,,,,,,,
A,218.0,1418.0,,,,317.6255529104308,,,,,,,
A,220.0,91.0,,,,308.4986115632234,,,,,,,
A,220.0,142.0,,,,0.0,,,,,,,
A,220.0,148.0,,,,222.7869988040038,,,,,,,
A,220.0,264.0,,,,355.3435372380439,,,,,,,
A,220.0,443.0,,,,334.01512294312533,,,,,,,
A,220.0,620.0,,,,0.0,,,,,,,
A,220.0,961.0,,,,68.28178161652764,,,,,,,
A,220.0,1006.0,,,,308.4986115632234,,,,,,,
A,220.0,1024.0,,,,363.33713112081415,,,,,,,
A,220.0,1114.0,,,,308.4986115632234,,,,,,,
A,220.0,1193.0,,,,321.1149999356265,,,,,,,
A,220.0,1256.0,,,,235.07905063561137,,,,,,,
A,220.0,1399.0,,,,272.46122619278583,,,,,,,
A,223.0,81.0,,,,0.0,,,,,,,
A,223.0,143.0,,,,0.0,,,,,,,
A,223.0,270.0,,,,0.0,,,,,,,
A,223.0,282.0,,,,225.18032362844363,,,,,,,
A,223.0,829.0,,,,61.22188900972634,,,,,,,
A,223.0,1056.0,,,,0.0,,,,,,,
A,224.0,35.0,,,,145.35997541053746,,,,,,,
A,224.0,78.0,,,,164.52540315266043,,,,,,,
A,224.0,144.0,,,,0.0,,,,,,,
A,224.0,148.0,,,,357.9350460582143,,,,,,,
A,224.0,155.0,,,,137.89643113164422,,,,,,,
A,224.0,264.0,,,,225.37850762417423,,,,,,,
A,224.0,616.0,,,,197.8470304219215,,,,,,,
A,224.0,835.0,,,,360.94064471378454,,,,,,,
A,224.0,1066.0,,,,235.52728152615936,,,,,,,
A,224.0,1111.0,,,,349.5397227263176,,,,,,,
A,224.0,1185.0,,,,102.45951260530771,,,,,,,
A,224.0,1386.0,,,,145.35997541053746,,,,,,,
A,224.0,1480.0,,,,294.08509930684363,,,,,,,
A,224.0,1503.0,,,,137.89643113164422,,,,,,,
A,225.0,130.0,,,,219.21325453786181,,,,,,,
A,225.0,145.0,,,,0.0,,,,,,,
A,225.0,192.0,,,,361.5517749239596,,,,,,,
A,225.0,224.0,,,,362.96913401359495,,,,,,,
A,225.0,368.0,,,,221.2706390460404,,,,,,,
A,225.0,494.0,,,,362.3195870684957,,,,,,,
A,225.0,503.0,,,,159.43651238401304,,,,,,,
A,225.0,775.0,,,,194.1203138413547,,,,,,,
A,225.0,807.0,,,,352.435464223703,,,,,,,
A,225.0,830.0,,,,284.5271336539414,,,,,,,
A,225.0,852.0,,,,353.282766767241,,,,,,,
A,225.0,916.0,,,,258.3036351093972,,,,,,,
A,225.0,955.0,,,,261.81888229835647,,,,,,,
A,225.0,1068.0,,,,352.435464223703,,,,,,,
A,225.0,1077.0,,,,362.3195870684957,,,,,,,
A,225.0,1206.0,,,,175.28492494975467,,,,,,,
A,225.0,1265.0,,,,257.72721377358573,,,,,,,
A,225.0,1297.0,,,,116.3895548840628,,,,,,,
A,225.0,1455.0,,,,219.45753206958273,,,,,,,
A,228.0,146.0,,,,0.0,,,,,,,
A,228.0,527.0,,,,60.34152034188536,,,,,,,
A,228.0,567.0,,,,245.5155104776415,,,,,,,
A,228.0,686.0,,,,349.45750969390554,,,,,,,
A,228.0,783.0,,,,334.5175239031271,,,,,,,
A,228.0,882.0,,,,60.34152034188536,,,,,,,
A,228.0,1031.0,,,,295.97258226536934,,,,,,,
A,228.0,1361.0,,,,192.65070742808166,,,,,,,
A,231.0,147.0,,,,0.0,,,,,,,
A,231.0,293.0,,,,193.08602132707284,,,,,,,
A,231.0,598.0,,,,0.0,,,,,,,
A,231.0,931.0,,,,244.889613052723,,,,,,,
A,231.0,938.0,,,,244.889613052723,,,,,,,
A,231.0,1089.0,,,,275.2512301655561,,,,,,,
A,231.0,1378.0,,,,58.680295278409915,,,,,,,
A,231.0,1440.0,,,,0.0,,,,,,,
A,234.0,911.0,,,,239.77370446520678,,,,,,,
A,234.0,1172.0,,,,275.3895747750675,,,,,,,
A,236.0,78.0,,,,193.4096429055539,,,,,,,
A,236.0,91.0,,,,93.32837219914457,,,,,,,
A,236.0,142.0,,,,222.7869988040038,,,,,,,
A,236.0,144.0,,,,357.93504605821437,,,,,,,
A,236.0,148.0,,,,0.0,,,,,,,
A,236.0,264.0,,,,132.5565384340401,,,,,,,
A,236.0,620.0,,,,222.7869988040038,,,,,,,
A,236.0,835.0,,,,363.0611439168971,,,,,,,
A,236.0,961.0,,,,291.0687804205314,,,,,,,
A,236.0,1006.0,,,,93.32837219914457,,,,,,,
A,236.0,1024.0,,,,148.16689175673537,,,,,,,
A,236.0,1114.0,,,,93.32837219914457,,,,,,,
A,236.0,1193.0,,,,105.94476057154768,,,,,,,
A,236.0,1399.0,,,,157.92357346672006,,,,,,,
A,236.0,1480.0,,,,322.96933905973714,,,,,,,
A,237.0,13.0,,,,329.20888924411577,,,,,,,
A,237.0,94.0,,,,159.3758534600738,,,,,,,
A,237.0,106.0,,,,282.33683039858806,,,,,,,
A,237.0,149.0,,,,0.0,,,,,,,
A,237.0,202.0,,,,259.08860736459246,,,,,,,
A,237.0,495.0,,,,0.0,,,,,,,
A,237.0,591.0,,,,314.6692540515023,,,,,,,
A,237.0,745.0,,,,291.9135376156913,,,,,,,
A,237.0,902.0,,,,314.6692540515023,,,,,,,
A,237.0,930.0,,,,329.20888924411577,,,,,,,
A,237.0,986.0,,,,291.9135376156913,,,,,,,
A,237.0,991.0,,,,187.09694627768184,,,,,,,
A,237.0,1281.0,,,,339.2176815459446,,,,,,,
A,237.0,1285.0,,,,291.9135376156913,,,,,,,
A,237.0,1499.0,,,,148.26583246047724,,,,,,,
A,238.0,45.0,,,,90.78427599648491,,,,,,,
A,238.0,113.0,,,,322.18100013289745,,,,,,,
A,238.0,131.0,,,,0.0,,,,,,,
A,238.0,150.0,,,,0.0,,,,,,,
A,238.0,424.0,,,,169.7779555576129,,,,,,,
A,238.0,437.0,,,,134.05724570950414,,,,,,,
A,238.0,607.0,,,,134.05724570950414,,,,,,,
