"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6323898","09010462112000492000008202S3","OXXO SUC 50GAX GALAXIA MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","TAMAULIPAS","CALLE","SAN MIGUEL","CERRADA","NINGUNO","CALLE","ISABEL ACERO","1150",,,,,,"COLONIA","ESTADO DE HIDALGO",,,,"1530","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","2095","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.3645633","-99.24525973","2010-07"
"6323900","09014462112001512000008202S9","OXXO SUC 50GGI GEORGIA MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","GEORGIA","VIADUCTO","RÍO BECERRA","CALLE","INDIANA","CALLE","ALABAMA","163",,,,,,"COLONIA","NÁPOLES",,,,"3810","09","CIUDAD DE MÉXICO","014","Benito Juárez","0001","Benito Juárez                                                                                                 ","0191","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.38814743","-99.17951263","2010-07"
"6792236","09010462112001862000008202S6","OXXO SUC 50GNC REAL TOLUCA MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","VASCO DE QUIROGA","CALLE","TLAPECHICO","CALLE","ANDADOR ESTRAGÓN","CERRADA","PRIMER TLAPECHICO","1798",,,,,,"COLONIA","TLAPECHICO",,,,"1230","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1472","014",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.3800391","-99.24380939","2017-03"
"9464911","09016462112003342000008202S4","OXXO SUC 50GQ5 JOSE MORAN MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","PARQUE LIRA","CALLE","GRAL JOSÉ MORÁN","CALLE","GOBERNADOR JOSÉ CEBALLOS","CALLE","GRAL ENRIQUE TORROELLA","48",,,,,,"COLONIA","AMPLIACIÓN DANIEL GARZA",,,,"11840","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","1141","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.40917992","-99.19043998","2024-05"
"6325518","09010462112000061000008202S6","OXXO SUC 50GSW 10 MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","PERIFERICO","BOULEVARD ADOLFO LÓPEZ MATEOS","CALLE","10","CALLE","16","CALLE","FERROCARRIL DE CUERNAVACA","282",,,,,,"COLONIA","SAN PEDRO DE LOS PINOS",,,,"1180","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0135","023",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.38916516","-99.18980735","2010-07"
"6316759","09010462112000813000008202S0","OXXO SUC 50HXE HURACAN MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","TAMAULIPAS","OTRO(ESPECIFIQUE)","BARRANCO","ANDADOR","ROBLE","OTRO(ESPECIFIQUE)","ÁREA VERDE","1059",,,,,,"COLONIA","ESTADO DE HIDALGO",,,,"1510","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1595","015",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.36686065","-99.23859731","2013-07"
"6310096","09016462112000331000008202S0","OXXO SUC 50HXZ HEROES II MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","JALISCO","CALLE","HÉROES DE 1810","VIADUCTO","MIGUEL ALEMÁN","CALZADA","DE BECERRA","305",,,,,,"COLONIA","TACUBAYA",,,,"11870","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","1156","011",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.3984728","-99.1893452","2010-07"
"9397551","09010462112002562000008202S1","OXXO SUC 50I8L CALLE 18 MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","3","CALLE","18","AVENIDA","SANTA LUCÍA","CALLE","4","19",,,,,,"COLONIA","OLIVAR DEL CONDE PRIMERA SECCIÓN",,,,"1400","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0493","023",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.37527697","-99.2031061","2024-05"
"6305894","09016462112001662000008202S7","OXXO SUC 50IDK ESCANDON MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","13 DE SEPTIEMBRE","CERRADA","HEROES DE 1821","CALLE","HEROES DE PADIERNA","CALLE","PUENTE DE LA MORENA","4",,,,,,"COLONIA","ESCANDÓN I SECCIÓN",,,,"11800","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","1211","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.39872857","-99.18376454","2010-07"
"6316760","09010462112000783000008202S5","OXXO SUC 50IEV MERCED GOMEZ MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","5 DE MAYO","CALLE","XOCHIMILCO","CALLE","IZTAPALAPA","AVENIDA","CENTENARIO","361",,,,,,"COLONIA","MERCED GÓMEZ",,,,"1600","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0690","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.36533592","-99.20217312","2013-07"
"6316766","09010462112000773000008202S6","OXXO SUC 50IHI TOLTECAS MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","TOLTECAS","CALLE","10","CALLE","16","AVENIDA","CENTRAL","83",,,,,,"COLONIA","SAN PEDRO DE LOS PINOS",,,,"1180","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0135","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.38960098","-99.1923143","2013-07"
"6724818","09016462112002181101008202S7","OXXO SUC 50ISR SAN ISIDRO MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","SIERRA SANTA ROSA","CALLE","16","CALLE","17","CALLE","CANTIL","4","A",,,,,"COLONIA","LOMAS DE SAN ISIDRO",,,,"1000","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","0800","007",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.42969906","-99.22360211","2016-01"
"6322850","09010462112001102000008202S7","OXXO SUC 50JCM CRISTO REY MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CAMINO REAL A TOLUCA","AVENIDA","SUR 122","CALLE","LOS POSTES","CERRADA","NINGUNO","525",,,,,,"COLONIA","CRISTO REY",,,,"1150","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1805","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.39019977","-99.20292325","2014-12"
"6708712","09010462112000031001008202S9","OXXO SUC 50JCT CENTENARIO MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CENTENARIO","CERRADA","UNIDAD HABITACIONAL INFONAVIT","CALLE","DURAZNO","CALLE","ARRABALES","2105",,,,,,"COLONIA","EL RINCÓN",,,,"1590","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1881","020",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.35311041","-99.24533122","2016-01"
"6316757","09010462112001292000008202S6","OXXO SUC 50JLI CALLE 4 MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","4","CALLE","FERROCARRIL DE CUERNAVACA","AVENIDA","CENTRAL","CALLE","10","36",,,,,,"COLONIA","SAN PEDRO DE LOS PINOS",,,,"1180","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0135","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.39101854","-99.19152714","2010-07"
"6322863","09010462112001312000008202S2","OXXO SUC 50JOA BEJUCO MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","OBSERVATORIO","CALLE","HUICHAPAN DE LEÓN","CALLE","FLORENCIO MIRANDA","CALLE","TULA","415",,,,,,"COLONIA","HIDALGO",,,,"1520","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0031","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.40065793","-99.20832754","2010-07"
"9454880","09004462112001202000008202S8","OXXO SUC 50K6Q FEDERAL CARRETERO MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CARRETERA","FEDERAL MÉXICO TOLUCA","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","CERRADA PALO ALTO",,"SN",,,,,"COLONIA","GRANJAS PALO ALTO",,,,"5118","09","CIUDAD DE MÉXICO","004","Cuajimalpa de Morelos","0001","Cuajimalpa de Morelos                                                                                         ","0195","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.38222751","-99.25317538","2024-05"
"6310097","09016462112000031000008202S6","OXXO SUC 50KQB JOUBLANC MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","DOCTOR EDUARDO JOUBLANC","CALLE","JOSE MARTI","CERRADA","JOUBLANC","AVENIDA","CIRCUITO INTERIOR","4",,,,,,"COLONIA","TACUBAYA",,,,"11870","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","1194","015",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.40313563","-99.18589165","2010-07"
"6305889","09016462112001642000008202S9","OXXO SUC 50LFB PEDREGAL MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","PEDREGAL","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO",,"SN",,,,,"COLONIA","MOLINO DEL REY",,,,"11040","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","0995","021",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.42357168","-99.20365111","2014-12"
"6316722","09010462112001052000008202S4","OXXO SUC 50LNV LA GAVIA MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AUTOPISTA","MÉXICO-TOLUCA (PROLONGACIÓN PASEO DE LA REFORMA)","AVENIDA","VASCO DE QUIROGA","CALLE","JOAQUÍN GALLO","OTRO(ESPECIFIQUE)","NINGUNO","5324",,,,,,"COLONIA","SANTA FE PEÑA BLANCA",,,,"5320","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1379","036",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.36773962","-99.26631271","2010-07"
"6307507","09016462112001522000008202S3","OXXO SUC 50LSZ ABRIL 21 MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CIRCUITO","INTERIOR AVENIDA REVOLUCION","CALLE","MARTIRES DE TACUBAYA","CALLE","11 DE ABRIL","AVENIDA","PRIMERO DE MAYO",,"SN",,,,,"COLONIA","TACUBAYA",,,,"11870","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","1156","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.39644902","-99.18538183","2010-07"
"6316764","09010462112001182000008202S9","OXXO SUC 50LUY SANTA LUCIA MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","SANTA LUCÍA","CALLE","HUAPANGO","CALZADA","CALZADA DE LOS CORCELES","OTRO(ESPECIFIQUE)","NINGUNO","1120",,,,,,"COLONIA","COLINAS DEL SUR",,,,"1430","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0686","032",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.36657077","-99.23211611","2010-07"
"6316750","09010462112001212000008202S4","OXXO SUC 50LWV LEONES DE SAN AG. MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","DESIERTO DE LOS LEONES","CERRADA","SANTA MÓNICA","CALLE","SAN AGUSTÍN","CERRADA","PRIMERA SAN JOSÉ","4851",,,,,,"COLONIA","SAN AGUSTÍN DEL PUEBLO TETELPAN",,,,"1780","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1171","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.3428215","-99.22382405","2010-07"
"12321833","09016462112003921000008202S5","OXXO SUC 50M51 FLORENCIO MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","OBSERVATORIO","CALLE","FLORENCIO MIRANDA","CALLE","SUR 144","AVENIDA","CONSTITUYENTES","400",,,,,,"COLONIA","DIECISEIS DE SEPTIEMBRE",,,,"11810","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","1090","005",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.40104241","-99.20690414","2026-04"
"9470252","09010462112002572000008202S0","OXXO SUC 50M8H TETELPAN MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","DESIERTO DE LOS LEONES","CALLE","8","CALLE","NINGUNO","CALLE","CAMINO REAL DE TETELPAN","4415",,,,,,"COLONIA","SAN AGUSTÍN DEL PUEBLO TETELPAN",,,,"1790","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1171","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.34299172","-99.21755622","2024-05"
"6708046","09010462112001712000008202S3","OXXO SUC 50MCJ LOMAS CENTENARIO MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CENTENARIO","CALLE","MEJÍA DELGADO","OTRO(ESPECIFIQUE)","NINGUNO","CERRADA","5 DE MAYO","358",,,,,,"COLONIA","MERCED GÓMEZ",,,,"1600","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0690","011",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.36646022","-99.21015813","2016-01"
"6317582","09014462112002522000008202S7","OXXO SUC 50MRU CALLE 9 MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","NUEVE","CIRCUITO","INTERIOR (AVENIDA REVOLUCIÓN)","AVENIDA","UNO","CALLE","SIETE","63",,,,,,"COLONIA","SAN PEDRO DE LOS PINOS",,,,"3800","09","CIUDAD DE MÉXICO","014","Benito Juárez","0001","Benito Juárez                                                                                                 ","0350","021",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.39116795","-99.1856493","2014-12"
"6324359","09014462112000141000008202S8","OXXO SUC 50MRX REVOLUCION MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CIRCUITO","INTERIOR (AVENIDA REVOLUCIÓN)","CALLE","DIECIOCHO","CALLE","CATORCE","AVENIDA","PRIMERO DE MAYO","589",,,,,,"COLONIA","SAN PEDRO DE LOS PINOS",,,,"3800","09","CIUDAD DE MÉXICO","014","Benito Juárez","0001","Benito Juárez                                                                                                 ","0346","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.38762681","-99.18636239","2010-07"
"6317623","09010462112001202000008202S5","OXXO SUC 50MRY TEPOPOTLA MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","TAMAULIPAS","CALLE","SANTA FE","CALLE","DAYTON","CERRADA","NINGUNO","1285",,,,,,"COLONIA","TEPOPOTLA",,,,"1538","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0864","027",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.36200584","-99.24973157","2014-12"
"6316395","09014462112000651000008202S6","OXXO SUC 50MXU MIXCOAC MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CIRCUITO","INTERIOR (AVENIDA RÍO MIXCOAC)","CALLE","CANOVA","CALLE","GALICIA","CALLE","ACTIPAN","103",,,,,,"COLONIA","INSURGENTES MIXCOAC",,,,"3920","09","CIUDAD DE MÉXICO","014","Benito Juárez","0001","Benito Juárez                                                                                                 ","0793","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.3703506","-99.18409232","2010-07"
"9400517","09010462112002582000008202S9","OXXO SUC 50MZ8 TEC SANTA FE MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CARLOS LAZO","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO","100",,,,,,"COLONIA","SANTA FE TLAYAPACA",,,,"1389","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","2004","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.35961403","-99.26074897","2024-05"
"6316392","09014462112000621000008202S9","OXXO SUC 50NIO SAN ANTONIO MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","EJE VIAL","5 SUR (AVENIDA SAN ANTONIO)","CALLE","AVENIDA DE LOS PINOS","AVENIDA","PRIMERO DE MAYO","CALLE","VEINTIDÓS","262","C",,,,,"COLONIA","SAN PEDRO DE LOS PINOS",,,,"3800","09","CIUDAD DE MÉXICO","014","Benito Juárez","0001","Benito Juárez                                                                                                 ","0346","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.38529634","-99.18767178","2010-07"
"6699376","09010462112001692000008202S7","OXXO SUC 50NOI ROQUE MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","CAMINO REAL A TOLUCA","CALLE","LOS POSTES","AVENIDA","SUR 122","CERRADA","NINGUNO","78",,,,,,"COLONIA","CRISTO REY",,,,"1150","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0243","017",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.39010404","-99.20206967","2016-01"
"6316422","09016462112000301000008202S3","OXXO SUC 50OBW OBSERVATORIO MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","OBSERVATORIO","AUTOPISTA","URBANA NORTE","CALLE","LA MARINA","CALLE","GRAL .CUETO","120",,,,,,"COLONIA","OBSERVATORIO",,,,"11860","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","1137","015",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.40385198","-99.19252494","2010-07"
"6313028","09014462112001092000008202S2","OXXO SUC 50OLB HOLBEIN MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","AUGUSTO RODIN","CALLE","CLEVELAND","CALLE","HOLBEIN","OTRO(ESPECIFIQUE)","NINGUNO","214",,,,,,"COLONIA","CIUDAD DE LOS DEPORTES",,,,"3720","09","CIUDAD DE MÉXICO","014","Benito Juárez","0001","Benito Juárez                                                                                                 ","0577","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.38072451","-99.18127482","2010-07"
"6323922","09010462112000702000008202S5","OXXO SUC 50ONS LOS LEONES MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","DESIERTO DE LOS LEONES","CALLE","CALLE DEL POTRERO","PRIVADA","ENCINO GRANDE","CERRADA","SEGUNDA DEL POTRERO","5260",,,,,,"COLONIA","TETELPAN",,,,"1700","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1858","030",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.33944171","-99.23228241","2010-07"
"6316754","09010462112001172000008202S0","OXXO SUC 50OWC CANARIO MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","GENERAL FELIPE ÁNGELES","CALLE","CENZONTLE","CALLE","CANARIO","AVENIDA","CAMINO REAL A TOLUCA","73",,,,,,"COLONIA","BELLAVISTA",,,,"1140","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0065","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.39534743","-99.19302485","2014-12"
"9407129","09010462112002862000008202S5","OXXO SUC 50P4X EL QUESO MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","TAPUYAS","CALLE","GUAJIRAS","AVENIDA","YUNCAS","CALLE","CAYAPÓS",,"MZA 18 LT 3",,,,,"COLONIA","SEGUNDO REACOMODO TLACUITLAPA",,,,"1650","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1650","025",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.35460449","-99.23562242","2024-05"
"6322865","09014462112002632000008202S4","OXXO SUC 50PJX BERRUGUETE MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CIRCUITO","INTERIOR (AVENIDA PATRIOTISMO)","CALLE","BERRUGUETE","CALLE","BOTTICELLI","CALLE","WATTEAU","630",,,,,,"COLONIA","SANTA MARÍA NONOALCO",,,,"3700","09","CIUDAD DE MÉXICO","014","Benito Juárez","0001","Benito Juárez                                                                                                 ","0558","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.3819338","-99.18444875","2014-12"
"6796410","09010462112001961000008202S6","OXXO SUC 50PTU LA CANADA MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","ADOLFO RUÍZ CORTINES","CALLE","FRANCISCO I. MADERO","CALLE","ADOLFO DE LA HUERTA","CALLE","ADOLFO LÓPEZ MATEOS","1726",,,,,,"COLONIA","PRESIDENTES",,,,"1290","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1966","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.37738562","-99.22088742","2017-11"
"12324490","09010462112003451000008202S6","OXXO SUC 50Q6X ACHACH MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","FAISAN","CALLE","PAVOREAL","AVENIDA","RIO DE TACUBAYA","CALLE","RUISEÑOR","30",,,,,,"COLONIA","JOSE MARIA PINO SUAREZ",,,,"01140","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0050","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.39905039","-99.19501577","2026-04"
"6316355","09010462112000181000008202S2","OXXO SUC 50QWR LAS VENTANAS MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","BERNARDO QUINTANA","CALLE","ENRIQUE RIVERO B.","AVENIDA","BERNARDO QUINTANA","OTRO(ESPECIFIQUE)","NINGUNO","70",,,,,,"COLONIA","SANTA FE LA LOMA",,,,"1210","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","2339","011",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.37297189","-99.24629042","2010-07"
"6316755","09010462112001092000008202S0","OXXO SUC 50QXG GONZALEZ CAMARENA MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","VASCO DE QUIROGA","CALLE","AGUSTÍN MANUEL CHÁVEZ","CALLE","ERNESTO DOMÍNGUEZ A.","CALLE","GUILLERMO GONZÁLEZ CAMARENA",,"SN",,,,,"COLONIA","SANTA FE CENTRO CIUDAD",,,,"1210","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1542","043",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.36723559","-99.26387183","2013-07"
"9464165","09010462112002632000008202S2","OXXO SUC 50R1E ARRAYAN MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","TAMAULIPAS","CALLE","ARRAYÁN","CALLE","SAUCE","CALLE","MAGNOLIA","1180",,,,,,"COLONIA","GARCIMARRERO",,,,"1510","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0667","019",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.36683981","-99.23837595","2024-05"
"6319262","09014462112000391000008202S9","OXXO SUC 50RCB REVOLUCION SUR MEX","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","REVOLUCIÓN","CALLE","CLAUDIO ARCINIEGA","CALLE","MERCED GÓMEZ","CALLE","TIBURCIO SÁNCHEZ DE LA BARQUERA","1089",,,,,,"COLONIA","MERCED GÓMEZ",,,,"3930","09","CIUDAD DE MÉXICO","014","Benito Juárez","0001","Benito Juárez                                                                                                 ","0882","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","19.3675339","-99.18878421","2010-07"
