"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6401383","27004462112000121001008202S9","OXXO SUC 50KAX LAS AMERICAS VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PROFESOR RAMÓN MENDOZA HERRERA","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NAUTILUS",,"SN",,,,,"COLONIA","JOSE MARIA PINO SUAREZ",,,,"86029","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","190A","006",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.01550717","-92.92055861","2010-07"
"6399126","27004462112002352001008202S8","OXXO SUC 50KBR COBRE VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","COBRE","AVENIDA","ACERO","AVENIDA","HIERRO","AVENIDA","ALUMINIO","302",,,,,,"CIUDAD INDUSTRIAL","CIUDAD INDUSTRIAL","CIUDAD INDUSTRIAL","CIUDAD INDUSTRIAL VILLAHERMOSA","SN","86010","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","151A","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.02987612","-92.90691588","2013-07"
"6401381","27004462112000171001008202S4","OXXO SUC 50KED CEDRO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","MÉXICO","PERIFERICO","CARLOS PELLICER CÁMARA","CALLE","QUINTANA ROO","CALLE","PEDRO GIL CADENA","102",,,,,,"COLONIA","DEL BOSQUE",,,,"86160","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1172","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.96979843","-92.94837586","2010-07"
"6401386","27004462112000731001008202S5","OXXO SUC 50KEI PETROLERA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","AVENIDA DE LAS FLORES","CALLE","DURAZNO","CALLE","SAUCE","CALLE","ROBLE","10",,,,,,"FRACCIONAMIENTO","FRACC HERIBERTO KEHOE",,,,"86030","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1613","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.00815022","-92.94030949","2013-07"
"6400222","27004462112002252001008202S0","OXXO SUC 50KKS SANTO DOMINGO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","FRANCISCO I MADERO","CALLE","ANDRÉS SÁNCHEZ MAGALLANES","CALLE","LINO MERINO","AVENIDA","JOSÉ MARÍA PINO SUÁREZ","802",,,,,,"COLONIA","CENTRO",,,,"86191","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0136","022",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99369146","-92.91650341","2014-12"
"12321688","27013462112000981000008202S7","OXXO SUC 50KO9 KEDROS VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","CALLE ING HECTOR RENE MERINO R","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","BOSQUE DE SALOYA",,,,"86246","27","TABASCO","013","Nacajuca","0006","El Cedro                                                                                                      ","0084","034",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.0330964","-92.94354708","2026-04"
"9405429","27004462112005892001008202S0","OXXO SUC 50KR1 QUINTA GRIJALVA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PASEO TABASCO","CALLE","CHAPULTEPEC","CALLE","FERNANDO MAYO SANLÚCAR","CALLE","MARGARITA MAZA DE JUÁREZ","715",,,,,,"COLONIA","JESUS GARCIA",,,,"86040","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0812","023",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99024706","-92.93039044","2024-05"
"6781380","27004462112004292001008202S4","OXXO SUC 50KYJ PRIMAVERA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","CONSTITUCIÓN","CALLE","PEDRO FUENTES","CALLE","HERMANOS BASTAR ZOZAYA","CERRADA","PEDRO FUENTES",,"SN",,,,,"COLONIA","CENTRO",,,,"86191","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0723","019",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99496437","-92.91420271","2017-03"
"6400748","27004462112001092001008202S1","OXXO SUC 50KZZ CARRIZAL VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","CAMPO SITIO GRANDE","CALLE","CAMPO SAMARIA","CALLE","CAMPO GUATACALCA","CALLE","CAMPO CUNDUACÁN","101",,,,,,"COLONIA","CARRIZAL",,,,"86038","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0687","023",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.01550037","-92.95343414","2010-07"
"6401373","27004462112000341001008202S3","OXXO SUC 50LVH GAVIOTA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","MANUEL SANCHEZ MARMOL","CALLE","MANUEL SÁNCHEZ MÁRMOL","CALLE","JUAN JOVITO PÉREZ","CALLE","PEPE DEL RIVERO","0",,,,,,"COLONIA","GAVIOTAS NORTE","CENTRO Y PLAZA COMERCIAL","PLAZA GAVIOTAS","SN","86090","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1276","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.98573296","-92.91711598","2010-07"
"6401387","27004462112000451001008202S0","OXXO SUC 50LVK V. CARRANZA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","ADOLFO RUÍZ CORTINES","CALLE","NINGUNO","CALLE","RÍO OXOLOTÁN","CALLE","RÍO LA SIERRA",,"SN",,,,,"COLONIA","VILLAHERMOSA CENTRO",,,,"86000","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1543","014",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99866348","-92.91585378","2010-07"
"6401392","27004462112000671001008202S3","OXXO SUC 50LVX AGUILA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","EL ÁGUILA","AVENIDA","CORONEL GREGORIO MÉNDEZ MAGAÑA","CALLE","TALISMÁN","CALLE","ALTAMIRA",,"SN",,,,,"COLONIA","ATASTA",,,,"86100","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0831","021",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.98048134","-92.94982087","2010-07"
"6401380","27004462112000721001008202S6","OXXO SUC 50LYH BOSQUES DE SALOYA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","AVENIDA DEL PARQUE","ANDADOR","ANDADOR DE LA SELVA","AVENIDA","AVENIDA DEL BOSQUE","CALLE","BLANCA E. VÁZQUEZ VÁZQUEZ",,"SN",,,,,"COLONIA","BOSQUES DE SALOYA",,,,"86039","27","TABASCO","013","Nacajuca","0062","Bosque de Saloya                                                                                              ","0099","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.01674741","-92.95768996","2010-07"
"6854832","27004462112004431001008202S8","OXXO SUC 50MEI VELODROMO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CIRCUITO","VELÓDROMO CIUDAD DEPORTIVA","CALLE","JUAN ESTRADA TORRE","CALLE","RITA ESTRADA","PROLONGACION","QUINTÍN ARAUZ CARRILLO","102",,,,,,"COLONIA","PRIMERO DE MAYO",,,,"86190","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0831","043",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.97718293","-92.94163567","2020-04"
"6401371","27004462112000521001008202S0","OXXO SUC 50MJH MADERO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","FRANCISCO I. MADERO","CALLE","MANUEL SÁNCHEZ MÁRMOL","CALLE","CARMEN SÁNCHEZ","AVENIDA","JOSÉ MARÍA PINO SUÁREZ","610",,,,,,"COLONIA","CENTRO",,,,"86000","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0136","004",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99150853","-92.91693531","2010-07"
"6401375","27004462112000441001008202S1","OXXO SUC 50MKX MARACANA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","PROLONGACION","AVENIDA MÉXICO","PERIFERICO","CARLOS PELLICER CÁMARA","PRIVADA","BALANCÁN","CALLE","PASEO VILLAHERMOSA",,"SN",,,,,"COLONIA","TAMULTE DE LAS BARRANCAS",,,,"86150","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1149","015",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.96675443","-92.94890533","2010-07"
"9419747","27004462112005832001008202S6","OXXO SUC 50MS0 MERCADO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","MIGUEL HIDALGO","AVENIDA","CORONEL GREGORIO MÉNDEZ MAGAÑA","CALLE","AGUSTÍN DE ITURBIDE","CALLE","VICENTE GUERRERO",,"SN",,,,,"COLONIA","TAMULTE DE LAS BARRANCAS",,,,"86150","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0244","018",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.97102818","-92.95753937","2024-05"
"6401178","27004462112001002001008202S0","OXXO SUC 50MXF MEXICO II VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","CEDRO","AVENIDA","MÉXICO","CALLE","TATUAN","CALLE","ROBLE","707",,,,,,"COLONIA","DEL BOSQUE",,,,"86160","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1647","025",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.97142563","-92.94832541","2010-07"
"6399148","27004462112001142001008202S4","OXXO SUC 50NAY AYUNTAMIENTO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PLANETARIO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","RETORNO VÍA 5",,"SN",,,,,"COLONIA","LOS RIOS",,,,"86035","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1577","012",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99816259","-92.94560949","2011-03"
"9395881","27004462112005852001008202S4","OXXO SUC 50NC1 CHILPANCINGO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","CONGRESO DE CHILPANCINGO","CALLE","RETORNO 2","AVENIDA","OLMECA","CALLE","LA VENTA SUR",,"LT 5",,,,,"COLONIA","INSURGENTES",,,,"86019","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1666","009",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.03236944","-92.89729234","2024-05"
"6399136","27004462112001793001008202S4","OXXO SUC 50NEE CALDERON MARCHENA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","NARANJO","CALLE","EL MONAL","CALLE","AQUILES CALDERÓN MARCHENA","CALLE","LIMÓN","1101",,,,,,"COLONIA","LAS GAVIOTAS SUR",,,,"86090","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1929","041",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.97193877","-92.90885797","2013-07"
"6399984","27004462112001472001008202S5","OXXO SUC 50NHV FLORIDA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","24","CALLE","NINGUNO","CALLE","PLUTARCO ELÍAS CALLES","PRIVADA","LOS PINOS",,"SN",,,,,"COLONIA","FLORIDA",,,,"86040","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1488","006",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99427362","-92.93102048","2010-07"
"6400753","27004462112001522001008202S7","OXXO SUC 50NVV VENDOME VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","LICENCIADO MARIO BROWN PERALTA","CALLE","FRANCIA","CALLE","INGENIERO MÁXIMO CARRERA SOSA","CALLE","CERRADA ZAPOTAL","220","SN",,,,,"COLONIA","ATASTA DE SERRA","CENTRO Y PLAZA COMERCIAL","PLAZA VENDOME","SN","86100","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1632","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.97576939","-92.9495743","2010-07"
"9409230","27004462112005872001008202S2","OXXO SUC 50O1H RIO CARRIZAL VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","ANTONIO REYES ZURITA","CALLE","NINGUNO","PERIFERICO","CARLOS PELLICER CÁMARA","CALLE","ANTONIO REYES ZURITA",,"SN",,,,,"COLONIA","CARRIZAL",,,,"86108","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1562","007",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99236691","-92.96155602","2024-05"
"11803192","27004462112006691000008202S5","OXXO SUC 50O3C KB PLAZA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PASEO USUMACINTA","AVENIDA","Avenida de los Ríos","CARRETERA","Felipe Carrillo Puerto (Prolongación 27 de Febrero)","CALLE","Avenida de los Ríos","1301",,,,,,"COLONIA","ATASTA",,,,"86100","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0916","008",,,,"Fijo","17.99379741","-92.94714889","2025-04"
"6401175","27004462112001292001008202S7","OXXO SUC 50ODN 20 DE NOVIEMBRE VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","20 DE NOVIEMBRE","CALLE","NINGUNO","CALLE","REVOLUCIÓN","CALLE","CAMPESINO",,"SN",,,,,"COLONIA","ATASTA DE SIERRA",,,,"86100","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1083","014",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.98315112","-92.95642495","2010-07"
"9409247","27004462112005732001008202S8","OXXO SUC 50OG5 CENTRO III VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","FRANCISCO I. MADERO","CALLE","LINO MERINO","CALLE","ANDRÉS SÁNCHEZ MAGALLANES","AVENIDA","JOSÉ MARÍA PINO SUÁREZ","700",,,,,,"COLONIA","CENTRO",,,,"86000","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0136","007",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99246453","-92.91670982","2024-05"
"6399153","27004462112001152001008202S3","OXXO SUC 50OKX OXOTLAN VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","ADOLFO RUÍZ CORTINES","CALLE","RÍO OXOLOTÁN","PRIVADA","NINGUNO","CERRADA","NINGUNO","304",,,,,,"COLONIA","CASA BLANCA",,,,"86060","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1543","001",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99918375","-92.91804604","2011-03"
"6401173","27004462112001122001008202S6","OXXO SUC 50OLV OLMECA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","ADOLFO RUÍZ CORTINES","CALLE","ARIES","CALLE","FERNANDO MONTES DE OCA","CALLE","LIBRA",,"SN",,,,,"COLONIA","ATASTA DE SERRA",,,,"86100","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1098","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.986983","-92.9675653","2010-07"
"6401177","27004462112001512001008202S8","OXXO SUC 50PFR PERIFERICO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CIRCUITO","VELÓDROMO CIUDAD DEPORTIVA","AVENIDA","16 DE SEPTIEMBRE","CIRCUITO","VELÓDROMO CIUDAD DEPORTIVA","CALLE","BACHILLERES",,"SN",,,,,"COLONIA","PRIMERO DE MAYO",,,,"86190","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1172","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.96834865","-92.94271246","2010-07"
"6401852","27004462112002122001008202S5","OXXO SUC 50PJJ OXIGENO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","OXÍGENO","CALLE","NINGUNO","CALLE","CAMELLÓN DE DEFENSA","CERRADA","NINGUNO",,"SN",,,,,"CIUDAD INDUSTRIAL","CIUDAD INDUSTRIAL","CIUDAD INDUSTRIAL","CIUDAD INDUSTRIAL VILLAHERMOSA","SN","86010","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","2240","006",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.04011691","-92.90574031","2014-12"
"6399121","27004462112001412001008202S1","OXXO SUC 50PKW PASEO DE LA SIERRA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PASEO DE LA SIERRA","AVENIDA","16 DE SEPTIEMBRE","AVENIDA","PASEO USUMACINTA","PRIVADA","MOISÉS SOSA",,"SN",,,,,"COLONIA","PRIMERO DE MAYO",,,,"86190","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1492","019",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.97614723","-92.92994346","2011-03"
"6854860","27004462112004421001008202S9","OXXO SUC 50PNZ KRONOS VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","ADOLFO RUÍZ CORTINES","CALLE","EMILIO CARRANZA","CALLE","MARIANO ABASOLO","OTRO(ESPECIFIQUE)","NINGUNO","2107",,,,,,"COLONIA","ATASTA",,,,"86100","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0916","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.98926604","-92.94854782","2020-04"
"6401267","27004462112001402001008202S2","OXXO SUC 50PPF LAS FLORES VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PROFESOR RAMÓN MENDOZA HERRERA","CALLE","PRIMER CALLEJÓN DE PROFESOR RAMÓN MENDOZA HERRERA","CERRADA","NINGUNO","CALLE","NAUTILUS","201",,,,,,"COLONIA","JOSE MARIA PINO SUAREZ",,,,"86029","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0013","024",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.01586571","-92.92089598","2010-07"
"6401162","27004462112001232001008202S3","OXXO SUC 50PPT PASEO TABASCO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","23 DE AGOSTO","AVENIDA","CORONEL GREGORIO MÉNDEZ MAGAÑA","CALLE","OCHO HORAS","CALLE","PRIMERO DE MAYO","900",,,,,,"COLONIA","NUEVA VILLA HERMOSA","CENTRO Y PLAZA COMERCIAL","PASEO TABASCO","SN","86040","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1488","008",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99198928","-92.93238199","2010-07"
"6848645","27004462112004361001008202S7","OXXO SUC 50PYU OBRERO MUNDIAL VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PASEO TABASCO (CARLOS PELLICER CAMARA)","CALLE","OBRERO MUNDIAL","CALLE","PEDRO C. COLORADO","CALLE","MANUEL DOBLADO","48",,,,,,"COLONIA","CENTRO DELEGACIÓN UNO",,,,"86000","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0776","025",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.98552286","-92.92310913","2018-03"
"6852013","27004462112004492001008202S0","OXXO SUC 50QB3 JUCHIMAN VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","UNIVERSIDAD","AVENIDA","AVENIDA DEL MAR","CALLEJON","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","EL RECREO",,,,"86020","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","190A","006",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.01578566","-92.91407428","2018-11"
"6399135","27004462112002312001008202S2","OXXO SUC 50QBJ ARCO Y RIO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","PERIFERICO","CARLOS PELLICER CÁMARA","BOULEVARD","ADOLFO RUÍZ CORTINES","PRIVADA","NINGUNO","PRIVADA","RÍO CARRIZAL","114",,,,,,"COLONIA","CARRIZAL",,,,"86038","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1098","016",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.98689011","-92.96763519","2010-07"
"6399131","27004462112002292001008202S6","OXXO SUC 50QLH SANCHEZ MARMOL VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","JOSÉ MARÍA PINO SUÁREZ","CALLE","CARMEN SÁNCHEZ","CALLE","MANUEL SÁNCHEZ MÁRMOL","AVENIDA","CONSTITUCIÓN","302",,,,,,"COLONIA","CENTRO",,,,"86000","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0136","003",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99110372","-92.91642671","2013-07"
"6399132","27004462112002372001008202S6","OXXO SUC 50QLW PLAZA DE ARMAS VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","VÁZQUEZ NORTE","PEATONAL","VICENTE GUERRERO","PEATONAL","BENITO JUÁREZ","PEATONAL","RAFAEL MARTÍNEZ DE ESCOBAR","202",,,,,,"COLONIA","CENTRO",,,,"86000","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","1261","010",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.98754634","-92.91925423","2010-07"
"6399128","27004462112001582001008202S1","OXXO SUC 50QQR LAGUNAS MONTERO VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","FEDERAL","AVENIDA","LAGUNA DE LAS ILUSIONES","CALLE","CONGRESO DE CHILPANCINGO","CIRCUITO","LAGUNA EL CORCHO",,"KM 4+800",,,,,"FRACCIONAMIENTO","LAGUNAS",,,,"86019","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","2236","008",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.03664878","-92.90155205","2013-07"
"6399988","27004462112001422001008202S0","OXXO SUC 50QTN QUINTIN ARAUZ VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","PROLONGACION","QUINTÍN ARAUZ CARRILLO","CALLE","PLAZUELA DE FRAMBOYÁN","CIRCUITO","LOS TUCANES","AVENIDA","27 DE FEBRERO","101",,,,,,"COLONIA","PRIMERO DE MAYO",,,,"86190","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0831","017",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.97933264","-92.9373697","2011-03"
"6401372","27004462112000591001008202S3","OXXO SUC 50QWH SANTA MARTHA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","LINO MERINO","CALLE","MANUEL GIL Y SÁENZ","AVENIDA","FRANCISCO JAVIER MINA","CALLE","ANDRÉS SÁNCHEZ MAGALLANES","901",,,,,,"COLONIA","CENTRO",,,,"86000","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","009A","006",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99656774","-92.92257802","2010-07"
"6850479","27004462112004542001008202S2","OXXO SUC 50RHL FRANCISCO JAVIER VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","LINO MERINO","AVENIDA","NINGUNO","CALLE","MANUEL GIL Y SÁENZ","CALLE","ANDRÉS SÁNCHEZ MAGALLANES",,"SN",,,,,"COLONIA","VILLAHERMOSA CENTRO",,,,"86000","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","009A","002",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.997892","-92.92083142","2018-11"
"6399233","27013462112000101001008202S2","OXXO SUC 50RKW TULA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","SAMARKANDA","CALLE","NINGUNO","CALLE","TULA","CALLE","NINGUNO",,"SN",,,,,"COLONIA","POMOCA ZONA 8",,,,"86240","27","TABASCO","013","Nacajuca","0088","Pomoca                                                                                                        ","0328","037",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","18.05277443","-92.93386648","2012-06"
"6401163","27004462112001562001008202S3","OXXO SUC 50ROV ROVIROSA VSA","CADENA COMERCIAL OXXO","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","ERNESTO MALDA","CALLE","3","AVENIDA","PASEO TABASCO","CALLE","CALLE DEL ABOGADO","2004",,,,,,"COLONIA","JOSE N ROVIROSA",,,,"86050","27","TABASCO","004","Centro","0001","Villahermosa                                                                                                  ","0140","036",,"ATENCIONCLIENTES@OXXO.COM","WWW.OXXO.COM","Fijo","17.99174838","-92.93353913","2010-07"
