kind,i,p,j,k,w,dist_m,es_existente,name,value,uid_i,uid_p,cluster_i,cluster_p
A,561.0,55.0,,,,226.017158037229,,,,,,,
A,561.0,391.0,,,,0.0,,,,,,,
A,561.0,392.0,,,,58.38880330252232,,,,,,,
A,561.0,562.0,,,,272.75032120346555,,,,,,,
A,561.0,747.0,,,,224.535847148219,,,,,,,
A,561.0,808.0,,,,277.3600146570926,,,,,,,
A,561.0,839.0,,,,38.60909560425552,,,,,,,
A,561.0,1086.0,,,,221.44438864993586,,,,,,,
A,561.0,1093.0,,,,221.44438864993586,,,,,,,
A,561.0,1162.0,,,,210.1375156617457,,,,,,,
A,562.0,55.0,,,,167.62835473470665,,,,,,,
A,562.0,391.0,,,,58.38880330252232,,,,,,,
A,562.0,392.0,,,,0.0,,,,,,,
A,562.0,562.0,,,,214.36151790094317,,,,,,,
A,562.0,747.0,,,,166.14704384569666,,,,,,,
A,562.0,808.0,,,,218.97121135457024,,,,,,,
A,562.0,839.0,,,,96.99789890677783,,,,,,,
A,562.0,1086.0,,,,164.88036689060465,,,,,,,
A,562.0,1093.0,,,,164.88036689060465,,,,,,,
A,562.0,1162.0,,,,153.5734939024145,,,,,,,
A,563.0,332.0,,,,0.0,,,,,,,
A,563.0,393.0,,,,0.0,,,,,,,
A,563.0,449.0,,,,99.80544455040325,,,,,,,
A,564.0,385.0,,,,90.98799629402346,,,,,,,
A,564.0,394.0,,,,0.0,,,,,,,
A,564.0,630.0,,,,186.19802164078072,,,,,,,
A,564.0,825.0,,,,199.8508427361834,,,,,,,
A,564.0,970.0,,,,158.49081283445116,,,,,,,
A,564.0,1125.0,,,,90.98799629402346,,,,,,,
A,564.0,1257.0,,,,361.0706051865971,,,,,,,
A,566.0,1112.0,,,,282.5111370440925,,,,,,,
A,567.0,64.0,,,,296.5590488294524,,,,,,,
A,567.0,104.0,,,,0.0,,,,,,,
A,567.0,172.0,,,,362.5478450521743,,,,,,,
A,567.0,197.0,,,,313.77640160094296,,,,,,,
A,567.0,243.0,,,,346.927347686411,,,,,,,
A,567.0,395.0,,,,0.0,,,,,,,
A,567.0,440.0,,,,0.0,,,,,,,
A,567.0,466.0,,,,296.640514004839,,,,,,,
A,567.0,516.0,,,,216.9306306137142,,,,,,,
A,567.0,600.0,,,,265.04540898530854,,,,,,,
A,567.0,700.0,,,,348.1208549916881,,,,,,,
A,567.0,731.0,,,,210.9760886499434,,,,,,,
A,567.0,805.0,,,,310.0989098533312,,,,,,,
A,567.0,877.0,,,,283.3795210042672,,,,,,,
A,567.0,929.0,,,,346.927347686411,,,,,,,
A,567.0,968.0,,,,112.25477271723139,,,,,,,
A,567.0,1012.0,,,,280.5142753783322,,,,,,,
A,567.0,1083.0,,,,315.3864258541948,,,,,,,
A,567.0,1089.0,,,,216.9306306137142,,,,,,,
A,567.0,1103.0,,,,289.9041900837544,,,,,,,
A,567.0,1105.0,,,,360.55432778619587,,,,,,,
A,567.0,1117.0,,,,271.9094168880186,,,,,,,
A,567.0,1171.0,,,,133.61684122125394,,,,,,,
A,567.0,1183.0,,,,170.2321876383625,,,,,,,
A,567.0,1209.0,,,,244.83074614665264,,,,,,,
A,567.0,1215.0,,,,326.74928767153654,,,,,,,
A,567.0,1245.0,,,,185.8778645489169,,,,,,,
A,568.0,94.0,,,,349.0637966472556,,,,,,,
A,568.0,268.0,,,,287.578050404299,,,,,,,
A,568.0,312.0,,,,241.18734824530048,,,,,,,
A,568.0,372.0,,,,296.97839260473813,,,,,,,
A,568.0,400.0,,,,310.87689418167776,,,,,,,
A,568.0,418.0,,,,273.0162379481845,,,,,,,
A,568.0,427.0,,,,296.97839260473813,,,,,,,
A,568.0,512.0,,,,194.85523356992636,,,,,,,
A,568.0,520.0,,,,241.18734824530048,,,,,,,
A,568.0,784.0,,,,296.97839260473813,,,,,,,
A,568.0,798.0,,,,241.18734824530048,,,,,,,
A,568.0,1051.0,,,,241.18734824530048,,,,,,,
A,568.0,1081.0,,,,241.18734824530048,,,,,,,
A,568.0,1084.0,,,,244.60297348301714,,,,,,,
A,568.0,1112.0,,,,55.09986832235508,,,,,,,
A,568.0,1114.0,,,,147.53224938733345,,,,,,,
A,568.0,1155.0,,,,217.15374970827708,,,,,,,
A,568.0,1180.0,,,,194.85523356992636,,,,,,,
A,568.0,1221.0,,,,310.87689418167776,,,,,,,
A,568.0,1235.0,,,,273.0162379481845,,,,,,,
A,568.0,1241.0,,,,296.97839260473813,,,,,,,
A,569.0,106.0,,,,156.20763085230053,,,,,,,
A,569.0,115.0,,,,154.74474209068447,,,,,,,
A,569.0,196.0,,,,153.31825890399756,,,,,,,
A,569.0,287.0,,,,324.95795916619954,,,,,,,
A,569.0,297.0,,,,56.09290162715569,,,,,,,
A,569.0,364.0,,,,104.19633654816798,,,,,,,
A,569.0,396.0,,,,0.0,,,,,,,
A,569.0,524.0,,,,38.65784906948273,,,,,,,
A,569.0,577.0,,,,195.11315693945556,,,,,,,
A,569.0,622.0,,,,45.67535874011015,,,,,,,
A,569.0,742.0,,,,244.25684174371466,,,,,,,
A,569.0,745.0,,,,252.7113208155981,,,,,,,
A,569.0,857.0,,,,171.00979659165196,,,,,,,
A,569.0,955.0,,,,152.94461489931956,,,,,,,
A,569.0,1002.0,,,,45.67535874011015,,,,,,,
A,569.0,1024.0,,,,205.88950985267346,,,,,,,
A,569.0,1134.0,,,,354.79968068640466,,,,,,,
A,569.0,1135.0,,,,99.41273169622984,,,,,,,
A,569.0,1138.0,,,,252.7113208155981,,,,,,,
A,569.0,1153.0,,,,307.0102861635227,,,,,,,
A,569.0,1260.0,,,,228.4661123044557,,,,,,,
A,571.0,48.0,,,,238.5994319499249,,,,,,,
A,571.0,121.0,,,,255.6057613584698,,,,,,,
A,571.0,204.0,,,,287.1586363980182,,,,,,,
A,571.0,370.0,,,,278.95115595549635,,,,,,,
A,571.0,415.0,,,,318.4469889380338,,,,,,,
A,571.0,478.0,,,,263.299097141288,,,,,,,
A,571.0,484.0,,,,303.3692245328543,,,,,,,
A,571.0,583.0,,,,318.4469889380338,,,,,,,
A,571.0,621.0,,,,238.5994319499249,,,,,,,
A,571.0,708.0,,,,187.32928081398597,,,,,,,
A,571.0,751.0,,,,263.299097141288,,,,,,,
A,571.0,862.0,,,,83.40383212969282,,,,,,,
A,571.0,982.0,,,,194.76037039042893,,,,,,,
A,571.0,986.0,,,,255.6057613584698,,,,,,,
A,571.0,1001.0,,,,142.28503968961581,,,,,,,
A,571.0,1030.0,,,,359.1654399090597,,,,,,,
A,571.0,1036.0,,,,292.29284705290905,,,,,,,
A,571.0,1136.0,,,,101.46719172960273,,,,,,,
A,572.0,503.0,,,,325.1569291389575,,,,,,,
A,573.0,24.0,,,,275.02669472145084,,,,,,,
A,573.0,134.0,,,,274.25183423552875,,,,,,,
A,573.0,175.0,,,,101.42884341788978,,,,,,,
A,573.0,187.0,,,,354.69136170068145,,,,,,,
A,573.0,264.0,,,,137.0918216454336,,,,,,,
A,573.0,397.0,,,,0.0,,,,,,,
A,573.0,489.0,,,,338.89068924277154,,,,,,,
A,573.0,752.0,,,,252.5458839643914,,,,,,,
A,573.0,1061.0,,,,319.3613875850233,,,,,,,
A,573.0,1091.0,,,,337.71062731570504,,,,,,,
A,573.0,1145.0,,,,352.09859892505904,,,,,,,
A,574.0,426.0,,,,274.3948626321926,,,,,,,
A,574.0,566.0,,,,332.01136312361604,,,,,,,
A,574.0,680.0,,,,327.39589245708413,,,,,,,
A,574.0,843.0,,,,278.24426964120323,,,,,,,
A,574.0,890.0,,,,323.55602710701885,,,,,,,
A,574.0,1003.0,,,,363.74141512982305,,,,,,,
A,575.0,143.0,,,,85.43231459447011,,,,,,,
A,575.0,204.0,,,,235.08123260036098,,,,,,,
A,575.0,313.0,,,,71.85048260886607,,,,,,,
A,575.0,398.0,,,,0.0,,,,,,,
A,575.0,470.0,,,,211.5659724116549,,,,,,,
A,575.0,801.0,,,,0.0,,,,,,,
A,575.0,811.0,,,,338.7323171951581,,,,,,,
A,575.0,1036.0,,,,347.99072741509116,,,,,,,
A,575.0,1043.0,,,,298.7092979032018,,,,,,,
A,575.0,1080.0,,,,340.0018917690661,,,,,,,
A,575.0,1108.0,,,,338.7323171951581,,,,,,,
A,576.0,2.0,,,,345.00657863614356,,,,,,,
A,576.0,14.0,,,,156.33302141787593,,,,,,,
A,576.0,16.0,,,,220.7545179864529,,,,,,,
A,576.0,1011.0,,,,365.4930955917319,,,,,,,
A,577.0,237.0,,,,188.3899497225903,,,,,,,
A,577.0,261.0,,,,137.29443888539953,,,,,,,
A,577.0,262.0,,,,260.76386174590493,,,,,,,
A,577.0,269.0,,,,157.06112260489124,,,,,,,
A,577.0,341.0,,,,359.9652142824259,,,,,,,
A,577.0,399.0,,,,0.0,,,,,,,
A,577.0,480.0,,,,89.72810187293538,,,,,,,
A,577.0,497.0,,,,253.38011553615772,,,,,,,
A,577.0,605.0,,,,305.59650078370896,,,,,,,
A,577.0,652.0,,,,192.8758165258793,,,,,,,
A,577.0,657.0,,,,302.18676375501377,,,,,,,
A,577.0,689.0,,,,0.0,,,,,,,
A,577.0,787.0,,,,240.1057156010166,,,,,,,
A,577.0,802.0,,,,341.9450999631599,,,,,,,
A,577.0,879.0,,,,138.95934348953975,,,,,,,
A,577.0,880.0,,,,242.4581365494004,,,,,,,
A,577.0,932.0,,,,89.72810187293538,,,,,,,
A,577.0,1164.0,,,,324.4458472993536,,,,,,,
A,577.0,1211.0,,,,303.10425105057,,,,,,,
A,577.0,1217.0,,,,358.38489225207604,,,,,,,
A,577.0,1240.0,,,,89.72810187293538,,,,,,,
A,577.0,1248.0,,,,358.38489225207604,,,,,,,
A,579.0,214.0,,,,242.5303930794627,,,,,,,
A,579.0,298.0,,,,79.4420607088465,,,,,,,
A,579.0,334.0,,,,350.0764254331432,,,,,,,
A,579.0,401.0,,,,0.0,,,,,,,
A,579.0,410.0,,,,169.96364672352755,,,,,,,
A,579.0,460.0,,,,280.0074553545949,,,,,,,
A,579.0,488.0,,,,163.19810834654484,,,,,,,
A,579.0,505.0,,,,163.19810834654484,,,,,,,
A,579.0,571.0,,,,290.0775572280978,,,,,,,
A,579.0,616.0,,,,105.08930175341047,,,,,,,
A,579.0,694.0,,,,88.00154337847293,,,,,,,
A,579.0,698.0,,,,121.14018954236448,,,,,,,
A,579.0,786.0,,,,205.8456363318359,,,,,,,
A,579.0,937.0,,,,121.14018954236448,,,,,,,
A,579.0,1007.0,,,,309.74435987004324,,,,,,,
A,579.0,1025.0,,,,274.70551893912375,,,,,,,
A,579.0,1088.0,,,,157.94888336344644,,,,,,,
A,579.0,1101.0,,,,302.98742565957053,,,,,,,
A,579.0,1223.0,,,,212.3808054422005,,,,,,,
A,579.0,1234.0,,,,357.7026882566303,,,,,,,
A,579.0,1262.0,,,,140.0162172360687,,,,,,,
A,581.0,76.0,,,,335.67389552145795,,,,,,,
A,581.0,246.0,,,,316.32052716303855,,,,,,,
A,581.0,402.0,,,,0.0,,,,,,,
A,581.0,448.0,,,,312.6172371863346,,,,,,,
A,581.0,450.0,,,,137.42426516751866,,,,,,,
A,581.0,466.0,,,,189.22090951017526,,,,,,,
A,581.0,479.0,,,,264.0905232830835,,,,,,,
A,581.0,502.0,,,,271.73922200106483,,,,,,,
A,581.0,531.0,,,,270.319009092299,,,,,,,
A,581.0,677.0,,,,45.64274896908344,,,,,,,
A,581.0,700.0,,,,235.76371384984364,,,,,,,
A,581.0,706.0,,,,162.78353242962868,,,,,,,
A,581.0,758.0,,,,357.2366582882743,,,,,,,
A,581.0,821.0,,,,90.98904827094536,,,,,,,
A,581.0,838.0,,,,229.8949933020009,,,,,,,
A,581.0,887.0,,,,46.573784192276634,,,,,,,
A,581.0,928.0,,,,171.4252282303392,,,,,,,
A,581.0,1083.0,,,,180.93370864435963,,,,,,,
A,581.0,1090.0,,,,68.88360344935373,,,,,,,
A,581.0,1103.0,,,,179.9314335400134,,,,,,,
A,581.0,1105.0,,,,226.10161057636074,,,,,,,
A,581.0,1117.0,,,,137.45669967818344,,,,,,,
A,581.0,1174.0,,,,335.67389552145795,,,,,,,
A,581.0,1189.0,,,,123.30503797874483,,,,,,,
A,581.0,1214.0,,,,316.32052716303855,,,,,,,
A,581.0,1244.0,,,,140.99611424619346,,,,,,,
A,581.0,1246.0,,,,316.32052716303855,,,,,,,
A,582.0,85.0,,,,283.1307999748066,,,,,,,
A,582.0,384.0,,,,231.53951113064517,,,,,,,
A,582.0,403.0,,,,0.0,,,,,,,
A,582.0,542.0,,,,217.2783286829965,,,,,,,
A,582.0,710.0,,,,284.5891546814502,,,,,,,
A,582.0,873.0,,,,123.82206771600288,,,,,,,
A,582.0,964.0,,,,0.0,,,,,,,
A,582.0,1014.0,,,,236.35650973527441,,,,,,,
A,582.0,1028.0,,,,106.79484750783892,,,,,,,
A,583.0,46.0,,,,334.7834536942607,,,,,,,
A,583.0,108.0,,,,245.6388678589148,,,,,,,
A,583.0,152.0,,,,334.5403385855906,,,,,,,
A,583.0,186.0,,,,108.69554560929384,,,,,,,
A,583.0,242.0,,,,245.6388678589148,,,,,,,
A,583.0,277.0,,,,186.8137783174251,,,,,,,
A,583.0,289.0,,,,335.90281721488304,,,,,,,
A,583.0,302.0,,,,95.8024634890387,,,,,,,
A,583.0,308.0,,,,179.46867415990758,,,,,,,
A,583.0,314.0,,,,219.9737980079157,,,,,,,
A,583.0,327.0,,,,214.4460028609922,,,,,,,
A,583.0,404.0,,,,0.0,,,,,,,
A,583.0,662.0,,,,343.6011313894119,,,,,,,
A,583.0,716.0,,,,186.8137783174251,,,,,,,
A,583.0,779.0,,,,108.69554560929384,,,,,,,
A,583.0,920.0,,,,358.83907972288006,,,,,,,
A,583.0,1039.0,,,,43.89821524173098,,,,,,,
A,583.0,1124.0,,,,334.7834536942607,,,,,,,
A,583.0,1251.0,,,,224.70317864650613,,,,,,,
A,583.0,1255.0,,,,203.33980307233918,,,,,,,
A,584.0,72.0,,,,186.7240739962923,,,,,,,
A,584.0,167.0,,,,216.33116522829857,,,,,,,
A,584.0,206.0,,,,350.65138666370285,,,,,,,
A,584.0,250.0,,,,186.7240739962923,,,,,,,
A,584.0,270.0,,,,289.66159094014193,,,,,,,
A,584.0,315.0,,,,208.35964041204147,,,,,,,
A,584.0,318.0,,,,360.13142526437196,,,,,,,
A,584.0,333.0,,,,249.93911687496836,,,,,,,
A,584.0,351.0,,,,270.40572494938687,,,,,,,
A,584.0,359.0,,,,350.65138666370285,,,,,,,
A,584.0,360.0,,,,136.10718118101406,,,,,,,
A,584.0,413.0,,,,190.14817855125827,,,,,,,
A,584.0,504.0,,,,154.9312041082929,,,,,,,
A,584.0,508.0,,,,191.88070944889063,,,,,,,
A,584.0,515.0,,,,350.9790131413716,,,,,,,
A,584.0,670.0,,,,208.35964041204147,,,,,,,
A,584.0,754.0,,,,304.9086934070964,,,,,,,
A,584.0,814.0,,,,349.84854601060084,,,,,,,
A,584.0,878.0,,,,365.3078279759409,,,,,,,
A,584.0,888.0,,,,190.14817855125827,,,,,,,
A,584.0,898.0,,,,216.33116522829857,,,,,,,
A,584.0,901.0,,,,71.78736662784283,,,,,,,
A,584.0,927.0,,,,118.02872099895917,,,,,,,
A,584.0,956.0,,,,118.02872099895917,,,,,,,
A,584.0,979.0,,,,216.33116522829857,,,,,,,
A,584.0,1027.0,,,,339.9442496260542,,,,,,,
A,584.0,1037.0,,,,251.5633395999156,,,,,,,
A,584.0,1071.0,,,,289.66159094014193,,,,,,,
A,584.0,1133.0,,,,233.91553398399395,,,,,,,
A,584.0,1137.0,,,,339.9442496260542,,,,,,,
A,585.0,2.0,,,,196.0612182204002,,,,,,,
A,585.0,14.0,,,,270.0853200927699,,,,,,,
A,585.0,16.0,,,,205.66382352419294,,,,,,,
A,586.0,24.0,,,,320.3641078180007,,,,,,,
A,586.0,134.0,,,,341.6634298462134,,,,,,,
A,586.0,175.0,,,,364.0298580509457,,,,,,,
A,586.0,397.0,,,,262.6010146330559,,,,,,,
A,589.0,405.0,,,,0.0,,,,,,,
A,590.0,256.0,,,,52.1107525162917,,,,,,,
A,590.0,406.0,,,,0.0,,,,,,,
A,590.0,458.0,,,,55.43864666200923,,,,,,,
A,590.0,492.0,,,,263.5540472256713,,,,,,,
A,590.0,529.0,,,,140.60913649341347,,,,,,,
A,590.0,644.0,,,,86.01877650187052,,,,,,,
A,590.0,699.0,,,,64.90158215001351,,,,,,,
A,590.0,861.0,,,,229.55358716929032,,,,,,,
A,590.0,1258.0,,,,343.43672562238714,,,,,,,
A,592.0,26.0,,,,219.3938626325048,,,,,,,
A,592.0,102.0,,,,221.64876677578457,,,,,,,
A,592.0,358.0,,,,221.64876677578457,,,,,,,
A,592.0,501.0,,,,221.64876677578457,,,,,,,
A,592.0,682.0,,,,221.64876677578457,,,,,,,
A,592.0,1199.0,,,,221.64876677578457,,,,,,,
A,593.0,35.0,,,,255.81597637015125,,,,,,,
A,593.0,62.0,,,,219.38038025699467,,,,,,,
A,593.0,128.0,,,,335.3247450873921,,,,,,,
A,593.0,176.0,,,,282.9508576173183,,,,,,,
A,593.0,189.0,,,,143.83486747323627,,,,,,,
A,593.0,197.0,,,,341.81005466411574,,,,,,,
A,593.0,215.0,,,,258.62689019093233,,,,,,,
A,593.0,258.0,,,,182.44855249632528,,,,,,,
A,593.0,407.0,,,,0.0,,,,,,,
A,593.0,451.0,,,,160.91391208106518,,,,,,,
A,593.0,535.0,,,,279.5995396660759,,,,,,,
A,593.0,538.0,,,,99.22628638550788,,,,,,,
A,593.0,574.0,,,,171.71968157035982,,,,,,,
A,593.0,581.0,,,,123.68150539889743,,,,,,,
A,593.0,812.0,,,,18.59539908854287,,,,,,,
A,593.0,874.0,,,,237.39785898094354,,,,,,,
A,593.0,886.0,,,,146.72750261160417,,,,,,,
A,593.0,1012.0,,,,308.54792844150495,,,,,,,
A,593.0,1020.0,,,,300.8931956621768,,,,,,,
A,593.0,1033.0,,,,174.59512454267946,,,,,,,
A,593.0,1041.0,,,,318.07114546626474,,,,,,,
A,593.0,1059.0,,,,46.918067764974715,,,,,,,
A,593.0,1079.0,,,,146.72750261160417,,,,,,,
A,593.0,1184.0,,,,178.14453579926658,,,,,,,
A,593.0,1209.0,,,,272.8643992098254,,,,,,,
A,593.0,1224.0,,,,203.0580669268695,,,,,,,
A,594.0,408.0,,,,0.0,,,,,,,
A,594.0,856.0,,,,105.85468016568242,,,,,,,
A,594.0,1098.0,,,,64.53149789411115,,,,,,,
A,595.0,11.0,,,,356.7226242292484,,,,,,,
A,595.0,49.0,,,,311.42587693608516,,,,,,,
A,595.0,296.0,,,,146.15064897917412,,,,,,,
A,595.0,725.0,,,,178.52189283046053,,,,,,,
A,595.0,989.0,,,,180.6923515032495,,,,,,,
A,596.0,19.0,,,,341.74530818523425,,,,,,,
A,596.0,98.0,,,,166.47873670821386,,,,,,,
A,596.0,354.0,,,,240.21669097994953,,,,,,,
A,596.0,409.0,,,,0.0,,,,,,,
A,596.0,746.0,,,,328.13474367237535,,,,,,,
A,596.0,778.0,,,,259.5096164439506,,,,,,,
A,596.0,845.0,,,,286.4642809887305,,,,,,,
A,596.0,876.0,,,,194.24869184652675,,,,,,,
A,596.0,899.0,,,,341.74530818523425,,,,,,,
A,596.0,1190.0,,,,194.24869184652675,,,,,,,
A,596.0,1264.0,,,,328.13474367237535,,,,,,,
A,597.0,11.0,,,,352.9655275994665,,,,,,,
A,598.0,1.0,,,,313.27339485841986,,,,,,,
A,598.0,752.0,,,,329.7671260111741,,,,,,,
A,598.0,904.0,,,,333.26841069043996,,,,,,,
A,598.0,1011.0,,,,326.88108809233125,,,,,,,
A,601.0,2.0,,,,196.0612182204002,,,,,,,
A,601.0,14.0,,,,270.0853200927699,,,,,,,
A,601.0,16.0,,,,205.66382352419294,,,,,,,
A,602.0,412.0,,,,0.0,,,,,,,
A,602.0,448.0,,,,250.8927004641909,,,,,,,
A,602.0,466.0,,,,318.4298856088731,,,,,,,
A,602.0,700.0,,,,266.94954462202406,,,,,,,
A,602.0,706.0,,,,320.722507022819,,,,,,,
A,602.0,758.0,,,,126.26938116417335,,,,,,,
A,602.0,805.0,,,,151.96548989161258,,,,,,,
A,602.0,838.0,,,,273.5274353646539,,,,,,,
A,602.0,1103.0,,,,327.71936157903497,,,,,,,
A,603.0,1.0,,,,277.80503516545366,,,,,,,
A,603.0,11.0,,,,338.54500379066207,,,,,,,
A,603.0,13.0,,,,33.97233468188972,,,,,,,
A,605.0,72.0,,,,303.69260230429677,,,,,,,
A,605.0,81.0,,,,243.5917968282917,,,,,,,
A,605.0,129.0,,,,313.8835955426806,,,,,,,
A,605.0,144.0,,,,338.2215277812488,,,,,,,
A,605.0,167.0,,,,333.299693536303,,,,,,,
A,605.0,235.0,,,,271.1946845626432,,,,,,,
A,605.0,250.0,,,,303.69260230429677,,,,,,,
A,605.0,282.0,,,,322.711542591455,,,,,,,
A,605.0,315.0,,,,145.78256886153034,,,,,,,
A,605.0,333.0,,,,59.79093832371008,,,,,,,
A,605.0,351.0,,,,205.17705495865872,,,,,,,
A,605.0,360.0,,,,71.43176644208083,,,,,,,
A,605.0,413.0,,,,0.0,,,,,,,
A,605.0,504.0,,,,35.21697444296539,,,,,,,
A,605.0,508.0,,,,308.84923775689504,,,,,,,
A,605.0,515.0,,,,160.83083459011334,,,,,,,
A,605.0,670.0,,,,145.78256886153034,,,,,,,
A,605.0,754.0,,,,248.16901299788856,,,,,,,
A,605.0,759.0,,,,355.00423575136415,,,,,,,
A,605.0,775.0,,,,365.3736606103329,,,,,,,
A,605.0,833.0,,,,243.5917968282917,,,,,,,
A,605.0,878.0,,,,319.96999700368843,,,,,,,
A,605.0,885.0,,,,313.8835955426806,,,,,,,
A,605.0,888.0,,,,0.0,,,,,,,
A,605.0,898.0,,,,333.299693536303,,,,,,,
A,605.0,901.0,,,,188.75589493584727,,,,,,,
A,605.0,927.0,,,,234.99724930696362,,,,,,,
A,605.0,956.0,,,,234.99724930696362,,,,,,,
A,605.0,979.0,,,,333.299693536303,,,,,,,
A,605.0,1111.0,,,,322.711542591455,,,,,,,
A,605.0,1133.0,,,,350.88406229199836,,,,,,,
A,606.0,15.0,,,,276.56466463748393,,,,,,,
A,606.0,543.0,,,,235.33844406964513,,,,,,,
A,606.0,1076.0,,,,322.1039562416263,,,,,,,
A,607.0,8.0,,,,119.08547204379363,,,,,,,
A,608.0,79.0,,,,304.51137277081574,,,,,,,
A,608.0,414.0,,,,0.0,,,,,,,
A,608.0,549.0,,,,353.95082919793157,,,,,,,
A,608.0,894.0,,,,280.1321849125383,,,,,,,
A,608.0,1053.0,,,,33.37017025003954,,,,,,,
A,608.0,1168.0,,,,341.05701806561575,,,,,,,
A,608.0,1188.0,,,,84.50797809239207,,,,,,,
A,609.0,48.0,,,,79.84755698810888,,,,,,,
A,609.0,69.0,,,,295.26420299317425,,,,,,,
A,609.0,121.0,,,,346.64409818741234,,,,,,,
A,609.0,241.0,,,,169.68564685275663,,,,,,,
A,609.0,370.0,,,,39.49583298253746,,,,,,,
A,609.0,375.0,,,,350.20013034374944,,,,,,,
A,609.0,415.0,,,,0.0,,,,,,,
A,609.0,478.0,,,,104.32604242655273,,,,,,,
A,609.0,484.0,,,,63.91390155989539,,,,,,,
A,609.0,541.0,,,,251.10007881549717,,,,,,,
A,609.0,583.0,,,,0.0,,,,,,,
A,609.0,621.0,,,,79.84755698810888,,,,,,,
A,609.0,684.0,,,,271.7812377672563,,,,,,,
A,609.0,697.0,,,,199.0705178777514,,,,,,,
A,609.0,708.0,,,,289.70734663169367,,,,,,,
A,609.0,751.0,,,,104.32604242655273,,,,,,,
A,609.0,757.0,,,,318.47908620816764,,,,,,,
A,609.0,769.0,,,,334.3505000015201,,,,,,,
A,609.0,785.0,,,,142.25211063718584,,,,,,,
A,609.0,835.0,,,,199.0705178777514,,,,,,,
A,609.0,976.0,,,,208.42391966460212,,,,,,,
A,609.0,985.0,,,,142.25211063718584,,,,,,,
A,609.0,986.0,,,,346.64409818741234,,,,,,,
A,609.0,1009.0,,,,271.7812377672563,,,,,,,
A,609.0,1030.0,,,,40.718450971025895,,,,,,,
A,610.0,108.0,,,,270.7860825036897,,,,,,,
A,610.0,152.0,,,,359.68755323036544,,,,,,,
A,610.0,242.0,,,,270.7860825036897,,,,,,,
A,610.0,302.0,,,,252.16703470223212,,,,,,,
A,610.0,404.0,,,,346.56279211062207,,,,,,,
A,610.0,668.0,,,,302.2505056091814,,,,,,,
A,610.0,1255.0,,,,228.18881532285988,,,,,,,
A,612.0,30.0,,,,75.66188375470696,,,,,,,
A,612.0,125.0,,,,288.0647065639459,,,,,,,
A,612.0,177.0,,,,82.29201654129471,,,,,,,
A,612.0,417.0,,,,0.0,,,,,,,
A,612.0,534.0,,,,213.82672078847554,,,,,,,
A,612.0,853.0,,,,102.17979679124363,,,,,,,
A,612.0,871.0,,,,0.0,,,,,,,
A,612.0,1004.0,,,,325.71393447477436,,,,,,,
A,612.0,1115.0,,,,82.29201654129471,,,,,,,
A,613.0,7.0,,,,261.72869211004195,,,,,,,
A,614.0,37.0,,,,340.8707437826467,,,,,,,
A,614.0,94.0,,,,313.7279552820279,,,,,,,
A,614.0,119.0,,,,131.28162238593558,,,,,,,
A,614.0,343.0,,,,340.8707437826467,,,,,,,
A,614.0,400.0,,,,351.9148577476057,,,,,,,
A,614.0,482.0,,,,312.3994502424332,,,,,,,
A,614.0,521.0,,,,349.89646029787446,,,,,,,
A,614.0,842.0,,,,99.4622806889312,,,,,,,
A,614.0,1047.0,,,,319.40710841056534,,,,,,,
A,614.0,1092.0,,,,361.71584748126514,,,,,,,
A,614.0,1221.0,,,,351.9148577476057,,,,,,,
A,615.0,26.0,,,,219.3938626325048,,,,,,,
A,615.0,102.0,,,,221.64876677578457,,,,,,,
A,615.0,358.0,,,,221.64876677578457,,,,,,,
A,615.0,501.0,,,,221.64876677578457,,,,,,,
A,615.0,682.0,,,,221.64876677578457,,,,,,,
A,615.0,1199.0,,,,221.64876677578457,,,,,,,
A,616.0,25.0,,,,107.23886847079642,,,,,,,
A,616.0,60.0,,,,247.85769855845345,,,,,,,
A,616.0,110.0,,,,218.90253023579865,,,,,,,
A,616.0,117.0,,,,221.78801621581815,,,,,,,
A,616.0,173.0,,,,283.2723959333699,,,,,,,
A,616.0,222.0,,,,356.7833729373212,,,,,,,
A,616.0,228.0,,,,118.92826563221533,,,,,,,
A,616.0,387.0,,,,283.2723959333699,,,,,,,
A,616.0,419.0,,,,0.0,,,,,,,
A,616.0,426.0,,,,345.09653846690287,,,,,,,
A,616.0,463.0,,,,0.0,,,,,,,
A,616.0,475.0,,,,234.05681916617812,,,,,,,
A,616.0,566.0,,,,316.0520195420843,,,,,,,
A,616.0,638.0,,,,146.71675521276725,,,,,,,
A,616.0,654.0,,,,190.02326860451564,,,,,,,
A,616.0,680.0,,,,284.16641128294043,,,,,,,
A,616.0,722.0,,,,146.2640519857302,,,,,,,
A,616.0,764.0,,,,139.64874241461212,,,,,,,
A,616.0,840.0,,,,89.7641623245277,,,,,,,
A,616.0,891.0,,,,192.04957742714475,,,,,,,
A,616.0,893.0,,,,281.9127913804097,,,,,,,
A,616.0,1003.0,,,,329.0661785656704,,,,,,,
A,616.0,1109.0,,,,151.04111595083612,,,,,,,
A,616.0,1130.0,,,,334.00157366486513,,,,,,,
A,616.0,1218.0,,,,268.79702599898826,,,,,,,
A,616.0,1268.0,,,,187.2390861287126,,,,,,,
A,616.0,1273.0,,,,118.92826563221533,,,,,,,
A,617.0,47.0,,,,264.2512619384514,,,,,,,
A,617.0,95.0,,,,364.2076599578301,,,,,,,
A,617.0,111.0,,,,318.2800771879016,,,,,,,
